[Input ID],Gene_desc,unique,logRatio_1,logRatio_2,logRatio_3,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,logratio_mean
Tb927.3.3300,Flagellum attachment zone protein 19,11,-0.022566197235803706,-0.04239736915737261,0.0093471722592526,1.6048306194291562,6.53905099433993,0,0.0,Tb927.3.3300,Flagellum attachment zone protein 19,-0.01853879804464124
Tb927.11.670,epsinR,16,-0.03123829729489928,-0.05931453648372854,0.030830430153274503,1.8337143215097984,7.657896842346367,0,0.0,Tb927.11.670;Tb11.0890,"epsinR; epsin, putative",-0.01990746787511777
Tb927.9.3280,acidocalcisomal exopolyphosphatase,7,0.204516369702772,-0.07688886076860328,-0.18851252859471707,1.2072033593080298,6.424309820245756,0,0.0,Tb927.9.3280,acidocalcisomal exopolyphosphatase,-0.02029500655351611
Tb927.10.10390,trypanothione reductase,15,-0.09978816727691538,0.01492654423810282,0.023752135898994976,1.8866486217319027,7.7450747915820575,0,0.0,Tb927.10.10390,trypanothione reductase,-0.02036982904660586
Tb927.5.1260,"Sulfate transporter N-terminal domain with GLY motif/Sulfate transporter family, putative",10,0.030971642412075527,-0.06322827931745952,-0.03685144394594871,1.4698661792731422,7.120935692561131,0,11.0,Tb927.5.1260,"Sulfate transporter N-terminal domain with GLY motif/Sulfate transporter family, putative",-0.023036026950444235
Tb927.10.14950,Zinc finger CCCH domain-containing protein 40,15,-0.05403279144899048,-0.0130867120531454,-0.0025847381546045644,2.2463508364562563,8.576064788225377,0,0.0,Tb927.10.14950,Zinc finger CCCH domain-containing protein 40,-0.023234747218913485
Tb927.9.13740,"ADP-ribosylation factor, putative",4,-0.3214773231165059,0.20338911736708698,0.03955955725570582,1.3629911156235688,6.444716027391552,0,0.0,Tb927.9.13740;Tb927.9.13710;Tb927.9.13680;Tb927.9.13655;Tb927.9.13650,"ADP-ribosylation factor, putative; ADP-ribosylation factor, putative; ADP-ribosylation factor, putative; ADP-ribosylation factor, putative; ADP-ribosylation factor, putative",-0.026176216164571036
Tb927.2.2160,"paraflagellar rod component, putative",14,0.02446153014099581,0.024745190197137796,-0.1279671579895404,1.5792804379633476,7.2094077680963755,0,0.0,Tb927.2.2160,"paraflagellar rod component, putative",-0.026253479217135594
Tb927.11.8950,leucine rich repeat,8,-0.10763229055850213,-0.14896061429127466,0.17415071221201325,1.4960158390898621,6.357477454138898,0,0.0,Tb927.11.8950,leucine rich repeat,-0.02748073087925452
Tb927.1.2390,beta tubulin,26,-0.0033075602472076135,-0.03636311961171564,-0.0557412403866465,2.509619137576773,9.230831953431828,0,0.0,Tb927.1.2390;Tb927.1.2370;Tb927.1.2350;Tb927.1.2330;Tb11.v5.0469;Tb927.1.2410,"beta tubulin; beta tubulin; beta tubulin; beta tubulin; beta tubulin, putative; beta tubulin, pseudogene",-0.031803973415189916
Tb927.6.1880,"aspartyl-tRNA synthetase, putative",10,-0.1775390442994912,-0.0024257658830549858,0.07929276727285353,1.5432483159115935,6.457700272218108,0,0.0,Tb927.6.1880,"aspartyl-tRNA synthetase, putative",-0.03355734763656421
Tb927.6.3890,"replication factor C, subunit 2, putative",9,-0.04802435586520585,-0.10584578651350368,0.05130248870063107,1.719115743876443,6.821997990997195,0,0.0,Tb927.6.3890,"replication factor C, subunit 2, putative",-0.03418921789269282
Tb927.10.15850,peroxin 12,4,-0.12418848888100666,0.12921706366415348,-0.10772556021465612,1.1591459278540472,6.122412495411281,0,0.0,Tb927.10.15850;Tb11.v5.0427,"peroxin 12; peroxisome assembly protein, putative",-0.03423232847716977
Tb927.11.1370,"glutaredoxin, putative",6,-0.015855465632890187,0.06708796480114695,-0.1542971985876781,0.9065559046643112,6.393908473148264,1,0.0,Tb927.11.1370,"glutaredoxin, putative",-0.03435489980647378
Tb927.3.3560,"U-box domain containing protein, putative",17,-0.12316680023448194,0.0014419741739063218,0.017921907997262315,1.8575495894034986,7.299180310745347,0,0.0,Tb927.3.3560,"U-box domain containing protein, putative",-0.034600972687771105
Tb927.11.6590,"metallo-peptidase, Clan MF, Family M17",10,-0.08176643977368865,-0.007405573095747819,-0.015345032656652349,1.7045365754693131,6.778375577919669,0,0.0,Tb927.11.6590;Tb11.v5.0360,"metallo-peptidase, Clan MF, Family M17; aminopeptidase, putative",-0.03483901517536294
Tb927.11.3280,"Kinesin-13 5, putative",8,0.0076260923761779465,0.002882508533121365,-0.11714569686596794,1.4281834063619445,6.761416602950189,0,0.0,Tb927.11.3280,"Kinesin-13 5, putative",-0.03554569865222288
Tb927.8.890,Ras-related protein Rab1A,5,-0.02309385163030671,-0.12489623587779633,0.03660882860510138,1.7708667332394712,7.364438420639926,0,0.0,Tb927.8.890;Tb927.11.13750,Ras-related protein Rab1A; Ras-related protein Rab4,-0.037127086301000554
Tb927.9.12510,"ATP-dependent DEAD/H RNA helicase, putative",9,-0.15259632335636542,0.14587306160104482,-0.10791211761845153,1.491823761419421,6.475627611441081,0,0.0,Tb927.9.12510,"ATP-dependent DEAD/H RNA helicase, putative",-0.03821179312459071
Tb927.3.5060,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",6,0.21772704203304308,-0.19035507225790055,-0.1421145243958163,1.5033275518027809,6.643413193374936,0,0.0,Tb927.3.5060,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",-0.038247518206891255
Tb927.1.1240,"cytidine triphosphate synthase, putative",14,-0.04505926491090662,-0.09591287848437446,0.024177814301165258,1.7946065378158842,6.96270546410181,0,0.0,Tb927.1.1240;Tb11.v5.0356,"cytidine triphosphate synthase, putative; cytidine triphosphate synthase, putative",-0.03893144303137194
Tb927.9.12300,"replication factor C, subunit 3, putative",12,-0.0029027352593844055,-0.016439038826762217,-0.10082436951948692,1.6850427233755543,6.940994344304348,0,0.0,Tb927.9.12300,"replication factor C, subunit 3, putative",-0.04005538120187785
Tb927.11.9890,"signal recognition particle receptor alpha subunit, putative",6,-0.024766031520235637,-0.0009236204162384313,-0.09563536893805344,1.2347197046218759,6.119024820114783,0,0.0,Tb927.11.9890,"signal recognition particle receptor alpha subunit, putative",-0.0404416736248425
Tb927.11.10760,kinesin-D,12,-0.021438250524253417,-0.12538399697553793,0.024745190197137796,1.547799310610452,6.568835097177954,0,0.0,Tb927.11.10760,kinesin-D,-0.04069235243421785
Tb927.11.9730,"60S ribosomal protein L34, putative",7,-0.032580510797165486,-0.09066466615464804,-0.0005916262584368828,1.17376882313665,7.220866133312124,0,0.0,Tb927.11.9730;Tb927.10.12680,"60S ribosomal protein L34, putative; 60S ribosomal protein L34, putative",-0.0412789344034168
Tb927.6.2840,"Serine/threonine-protein kinase RIO2, putative",25,-0.05607117407657974,-0.08745743115408014,0.01820685665331186,2.173681489728459,7.847991945666564,0,0.0,Tb927.6.2840,"Serine/threonine-protein kinase RIO2, putative",-0.041773916192449335
Tb927.4.1100,"ribosomal protein L21E (60S), putative",8,-0.06423854360556494,-0.054137637928095686,-0.008783844919687889,1.401176442169203,6.981718966141518,0,0.0,Tb927.4.1100;Tb927.11.680;Tb11.0880,"ribosomal protein L21E (60S), putative; ribosomal protein L21E (60S), putative; chrXI additional, unordered contigs",-0.0423866754844495
Tb927.11.2540,"hypothetical protein, conserved",5,0.16735792773851413,0.06777637204849275,-0.36432917835335776,1.4494629710454106,6.513124336638276,0,0.0,Tb927.11.2540,"hypothetical protein, conserved",-0.043064959522116954
Tb11.0840,hypothetical protein,3,-0.004927997107930147,-0.048427124549264275,-0.07973719300511052,1.0111896876099913,6.428928114893321,0,0.0,Tb11.0840;Tb927.11.720,"hypothetical protein; hypothetical protein, conserved",-0.04436410488743498
Tb927.11.14090,Double RNA binding domain protein 18,4,-0.3709745091436314,0.20037879798402625,0.03632749181776505,1.2394496414571743,6.4776276362833745,0,0.0,Tb927.11.14090,Double RNA binding domain protein 18,-0.0447560731139467
Tb927.8.5010,Paraflagellar rod protein 2-5,52,0.011638756246893662,-0.08155270038927016,-0.0751096048387768,2.4649364291217326,8.365880918465882,0,0.0,Tb927.8.5010;Tb927.8.5000;Tb927.8.4990;Tb927.8.4980;Tb927.8.4970;Tb11.v5.0538,"Paraflagellar rod protein 2-5; Paraflagellar rod protein 2-4; Paraflagellar rod protein 2-3; Paraflagellar rod protein 2-2; Paraflagellar rod protein 2-1; 69 kDa paraflagellar rod protein, putative",-0.048341182993717764
Tb927.3.3450,"ADP-ribosylation factor-like protein 3, putative",8,-0.22656061203974578,-0.0380655720526741,0.11928976837475146,1.548745553259414,6.868256397216593,0,0.0,Tb927.3.3450,"ADP-ribosylation factor-like protein 3, putative",-0.04844547190588947
Tb927.3.910,tubulin gamma chain,10,-0.4178486827322851,0.13132607460659126,0.13802804476676123,1.523330176837775,6.6429786420764865,0,0.0,Tb927.3.910,tubulin gamma chain,-0.04949818778631088
Tb927.8.5290,"WW domain containing protein, putative",11,-0.13061812744163379,0.000432743603971136,-0.020955114619134633,1.4846272166817833,6.409611930846435,0,0.0,Tb927.8.5290,"WW domain containing protein, putative",-0.05038016615226576
Tb927.11.2920,"glycerolphosphate mutase, putative",3,0.0038900274333718426,0.02842770457266734,-0.18581875682959687,0.9176525251195536,6.195567580659728,0,0.0,Tb927.11.2920,"glycerolphosphate mutase, putative",-0.05116700827451923
Tb927.3.1800,"hypothetical protein, conserved",4,0.0526941113038451,-0.21224994349282286,-0.008958036116843298,0.9765608839214048,5.940466677663529,0,0.0,Tb927.3.1800,"hypothetical protein, conserved",-0.056171289435273684
Tb927.10.10590,"histone H2B, putative",6,-0.04969583473821682,-0.03848038650938287,-0.0807743460250764,1.588271706842329,7.457245878340744,0,0.0,Tb927.10.10590;Tb927.10.10580;Tb927.10.10570;Tb927.10.10560;Tb927.10.10550;Tb927.10.10540;Tb927.10.10530;Tb927.10.10520;Tb927.10.10510;Tb927.10.10500;Tb927.10.10490;Tb927.10.10480;Tb927.10.10470;Tb927.10.10460;Tb927.10.10445,"histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; histone H2B, putative; Core histone H2A/H2B/H3/H4, putative",-0.0563168557575587
Tb927.5.4380,"kinetoplastid-specific phospho-protein phosphatase, putative",15,-0.055216501336086146,-0.08373738712604957,-0.030383471681491282,1.7787949765528352,6.9937227262461965,0,0.0,Tb927.5.4380;Tb05.5K5.30,"kinetoplastid-specific phospho-protein phosphatase, putative; serine/threonine protein phosphatase, putative",-0.05644578671454233
Tb927.11.5000,"Dynein intermediate chain 1, axonemal",21,0.0585243118408003,-0.03433759936342113,-0.19556639961619762,1.682018652096087,7.041905639223649,0,0.0,Tb927.11.5000,"Dynein intermediate chain 1, axonemal",-0.05712656237960615
Tb927.11.3770,"Dpy-30 motif containing protein, putative",6,0.13500944135116105,-0.20414995005803355,-0.10257368207448378,1.7874321346390025,6.442730552661372,0,0.0,Tb927.11.3770,"Dpy-30 motif containing protein, putative",-0.05723806359378542
Tb927.11.1840,"hypothetical protein, conserved",15,-0.08283561194545613,-0.06698641995633611,-0.022859314740395757,2.069483093934611,7.053731315887608,0,0.0,Tb927.11.1840;Tb11.1380.1-p1,"hypothetical protein, conserved; hypothetical protein, conserved",-0.05756044888072934
Tb927.8.4890,pol-associated gene 1,5,0.01492654423810282,0.16195215892674233,-0.35557146237935494,1.3049211619008918,6.5070864082905135,1,1.0,Tb927.8.4890,pol-associated gene 1,-0.05956425307150326
Tb11.v5.0731,"65 kDa invariant surface glycoprotein, putative",1,0.08691960673732627,-0.1627994832113394,-0.10342588544316396,0.48201557645071164,5.984293226298519,1,1.0,Tb11.v5.0731,"65 kDa invariant surface glycoprotein, putative",-0.05976858730572571
Tb927.6.1730,"hypothetical protein, conserved",17,-0.0636202381811242,-0.061932558134686545,-0.05596618699049956,1.7330286522661007,6.505244969848502,1,0.0,Tb927.6.1730;Tb11.v5.0892,"hypothetical protein, conserved; hypothetical protein, conserved",-0.060506327768770095
Tb927.3.1030,RNA-binding protein,10,-0.057286580667739034,0.06777637204849275,-0.19243075060024364,1.8627215708768137,6.918339687626255,0,0.0,Tb927.3.1030,RNA-binding protein,-0.06064698640649665
Tb927.11.3650,"adenylosuccinate synthetase, putative",20,-0.07119385465937363,-0.11200690402352172,-0.002237912143685563,2.0097482559485536,7.237594000799247,0,0.0,Tb927.11.3650;Tb11.v5.0435,"adenylosuccinate synthetase, putative; adenylosuccinate synthetase, putative",-0.06181289027552697
Tb927.4.3740,flagellar attachment zone protein 1,28,0.107553970289646,-0.10005101381032841,-0.19693832490869892,1.9734696104966571,7.113375057094903,0,0.0,Tb927.4.3740,flagellar attachment zone protein 1,-0.06314512280979377
Tb927.1.2400,alpha tubulin,8,-0.0631076980109504,-0.034559233067221216,-0.09882995611199154,2.464564059655464,9.063220735581995,0,0.0,Tb927.1.2400;Tb927.1.2380;Tb927.1.2360;Tb927.1.2340,alpha tubulin; alpha tubulin; alpha tubulin; alpha tubulin,-0.06549896239672105
Tb927.10.7680,"GTPase activating protein, putative",12,-0.09525002754650716,-0.048098934175606636,-0.055051622759174246,1.7773543130842089,6.997303362426589,0,0.0,Tb927.10.7680,"GTPase activating protein, putative",-0.06613352816042935
Tb927.3.1200,"hypothetical protein, conserved",9,-0.21440760129576947,-0.23390525720165936,0.2470768319308177,1.4035837503666881,6.298962181920117,0,0.0,Tb927.3.1200;Tb927.3.1200,"hypothetical protein, conserved; hypothetical protein, conserved",-0.06707867552220372
Tb927.11.4210,"U-box domain containing protein, putative",4,-0.4582869336853561,0.3310172360180966,-0.07774124755765609,1.1790919769539938,6.165807979003786,0,0.0,Tb927.11.4210,"U-box domain containing protein, putative",-0.06833698174163855
Tb927.11.7510,"luminal binding protein 1 (BiP), putative",49,-0.0873807903031907,-0.11041743200382305,-0.00786968602910167,2.509619137576773,8.550387361358583,1,0.0,Tb927.11.7510;Tb927.11.7460,"luminal binding protein 1 (BiP), putative; luminal binding protein 1 (BiP), putative",-0.0685559694453718
Tb927.10.7230,Flagellar Member 1,18,0.0422240737629849,-0.06677485893602964,-0.18508049069448126,1.4343133615249704,6.351661051790672,0,0.0,Tb927.10.7230;Tb11.v5.0615,"Flagellar Member 1; hypothetical protein, conserved",-0.069877091955842
Tb927.6.4670,MORN repeat-containing protein 1,21,0.003746139232894637,-0.047860297151478805,-0.16736108724411317,1.9302407524836647,7.460912869987286,0,0.0,Tb927.6.4670,MORN repeat-containing protein 1,-0.07049174838756578
Tb927.10.11930,beta-D-hydroxybutyrate dehydrogenase,7,-0.019799173400263693,-0.021892252895970295,-0.17442601046143377,1.5991732173529123,6.889038244021797,1,0.0,Tb927.10.11930,beta-D-hydroxybutyrate dehydrogenase,-0.07203914558588925
Tb927.5.3810,"orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative",16,-0.27456420809468807,-0.08321765125624184,0.13999330190336454,2.03953308766939,7.141669216966209,0,0.0,Tb927.5.3810,"orotidine-5-phosphate decarboxylase/orotate phosphoribosyltransferase, putative",-0.07259618581585511
Tb927.7.510,"hypothetical protein, conserved",6,-0.03772492080821545,-0.12588766533444437,-0.056041176986664214,1.2031417191119858,6.51406936691494,0,0.0,Tb927.7.510;Tb11.v5.0890,"hypothetical protein, conserved; hypothetical protein, conserved",-0.07321792104310802
Tb927.6.3500,"endosomal trafficking protein RME-8, putative",21,-0.06809006247828633,-0.10940544595195983,-0.043750009661173365,1.715610630734925,6.656481515790499,0,0.0,Tb927.6.3500,"endosomal trafficking protein RME-8, putative",-0.07374850603047318
Tb927.11.11010,"hypothetical protein, conserved",15,-0.35356081438566983,0.12035194036522208,-0.015563767533311013,2.061150780928549,7.2230544131791055,0,0.0,Tb927.11.11010,"hypothetical protein, conserved",-0.08292421385125293
Tb927.7.2950,"ATPase family associated with various cellular activities (AAA), putative",3,0.3485723701596412,-0.42961479201249125,-0.16783100729078942,0.8977809911767975,5.768342058644533,1,2.0,Tb927.7.2950,"ATPase family associated with various cellular activities (AAA), putative",-0.08295780971454648
Tb927.2.3880,"heterogeneous nuclear ribonucleoprotein H/F, putative",12,-0.15176266430677351,-0.12202022722933546,0.022758397578157615,1.7576313344229384,7.161876876828287,0,0.0,Tb927.2.3880,"heterogeneous nuclear ribonucleoprotein H/F, putative",-0.08367483131931712
Tb927.2.2360,"Ankyrin repeats (3 copies)/Zinc finger, C3HC4 type (RING finger), putative",6,-0.11239674785027541,-0.15675577695019574,0.015069321717648201,1.0689646659444467,5.904769625906595,0,0.0,Tb927.2.2360,"Ankyrin repeats (3 copies)/Zinc finger, C3HC4 type (RING finger), putative",-0.08469440102760765
Tb927.5.4260,"histone H4, putative",7,-0.02075019674152673,-0.0825453297151218,-0.1578176350425245,1.5598468007393167,7.621342487089694,0,0.0,Tb927.5.4260;Tb927.5.4250;Tb927.5.4240;Tb927.5.4230;Tb927.5.4220;Tb927.5.4210;Tb927.5.4200;Tb927.5.4190;Tb927.5.4180;Tb927.5.4170,"histone H4, putative; histone H4, putative; histone H4, putative; histone H4, putative; histone H4, putative; histone H4, putative; histone H4, putative; histone H4, putative; histone H4, putative; histone H4, putative",-0.08703772049972434
Tb927.10.14160,Aquaglyceroporin 3,4,-0.09651433235492916,-0.006999596719278193,-0.15846156597820266,1.277540455117431,6.850370502371637,0,6.0,Tb927.10.14160;Tb927.10.14170,Aquaglyceroporin 3; aquaglyceroporin 2,-0.08732516501747001
Tb927.11.8160,"dynein heavy chain, putative",16,0.04432416881220142,-0.14034843614016632,-0.17587575070976272,1.5489541864302891,6.3688445068258215,0,0.0,Tb927.11.8160,"dynein heavy chain, putative",-0.09063333934590921
Tb927.11.9760,"hypothetical protein, conserved",5,-0.26165584822030075,-0.012009791541685442,0.0,1.3332860215544344,6.479791180189491,0,0.0,Tb927.11.9760,"hypothetical protein, conserved",-0.09122187992066207
Tb927.8.5250,"delta-coat protein, putative",15,-0.1301759607845143,0.020768865094571848,-0.18447375476127423,1.9136920209909083,6.921395114405651,0,0.0,Tb927.8.5250,"delta-coat protein, putative",-0.0979602834837389
Tb927.9.5210,"glutaminyl-tRNA synthetase, putative",10,-0.31256300551332644,-0.037354738924326704,0.05436228844968911,1.4203518821279584,6.61744070638979,0,0.0,Tb927.9.5210,"glutaminyl-tRNA synthetase, putative",-0.09851848532932135
Tb927.8.6660,"paraflagellar rod component, putative",24,-0.05566626597889213,-0.16826865669506338,-0.0722703853048944,2.066027594948862,7.476121226937983,0,0.0,Tb927.8.6660,"paraflagellar rod component, putative",-0.09873510265961664
Tb927.3.2890,"radial spoke protein RSP10, putative",5,-0.05201224127230567,0.09315448790708296,-0.33949117712030796,1.5226658888301148,6.583788016689579,0,0.0,Tb927.3.2890,"radial spoke protein RSP10, putative",-0.09944964349517689
Tb927.5.2690,"inositol-1(or 4)-monophosphatase 1, putative",4,0.027437182706851134,-0.05469195307495253,-0.27306418047274383,1.3129174811163686,6.597431897356125,0,0.0,Tb927.5.2690,"inositol-1(or 4)-monophosphatase 1, putative",-0.10010631694694842
Tb927.11.12150,flagellar pocket cytoskeletal protein bilbo1,15,-0.23876579639328044,0.05074546358139898,-0.1253997339504212,1.7289783919910782,6.750739751235351,0,0.0,Tb927.11.12150,flagellar pocket cytoskeletal protein bilbo1,-0.10447335558743422
Tb927.10.14550,ATP-dependent RNA helicase HEL67,18,-0.05631117325216144,-0.09944808401094467,-0.1621536136145965,2.1474908207933137,7.405790162302506,0,0.0,Tb927.10.14550,ATP-dependent RNA helicase HEL67,-0.1059709569592342
Tb927.7.5890,"hypothetical protein, conserved",10,-0.07257377844213482,-0.1278568065704788,-0.11777172394900086,1.8406580255923264,6.708420900134713,0,0.0,Tb927.7.5890,"hypothetical protein, conserved",-0.10606743632053817
Tb927.10.4610,"dolicholphosphate-mannose synthase, putative",7,-0.11921261799226039,-0.17366100469612997,-0.029573328799788915,1.1333153168988483,6.451602243332979,0,1.0,Tb927.10.4610,"dolicholphosphate-mannose synthase, putative",-0.10748231716272642
Tb927.4.360,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",8,-0.041580453642127736,-0.05416759546455797,-0.22911176769272198,1.5541861990693822,6.761897782399069,0,0.0,Tb927.4.360,"1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative",-0.10828660559980256
Tb927.6.1800,"protein phosphatase 2C, putative",10,-0.15640199786020384,-0.08534363677418699,-0.08337049531199332,1.6845042527140321,6.83602646503271,0,0.0,Tb927.6.1800,"protein phosphatase 2C, putative",-0.1083720433154614
Tb927.7.2940,"histone H2A, putative",4,-0.02508895612910616,-0.13423951457886055,-0.16676175622053444,0.9525163822410274,7.536293239983433,0,0.0,Tb927.7.2940;Tb927.7.2930;Tb927.7.2920;Tb927.7.2910;Tb927.7.2900;Tb927.7.2890;Tb927.7.2880;Tb927.7.2870;Tb927.7.2860;Tb927.7.2850;Tb927.7.2840;Tb927.7.2830;Tb927.7.2820,"histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative; histone H2A, putative",-0.10869674230950038
Tb927.9.13510,Poly(A)-specific ribonuclease PARN-3,16,-0.22857074859262524,0.00417776078910997,-0.1043406272315534,1.6088254437799552,7.213225472773401,0,0.0,Tb927.9.13510;Tb11.v5.0807,"Poly(A)-specific ribonuclease PARN-3; ribonuclease, putative",-0.10957787167835624
Tb927.8.3530,"glycerol-3-phosphate dehydrogenase [NAD+], glycosomal",21,-0.11949470044738451,-0.11539426483994884,-0.09757905768464979,2.4174052568436863,8.906054761394005,1,0.0,Tb927.8.3530,"glycerol-3-phosphate dehydrogenase [NAD+], glycosomal",-0.11082267432399438
Tb927.8.5460,Flagellar calcium-binding 44 kDa protein,5,-0.23495755122416123,-0.004117551167994166,-0.09500346305948619,1.748668587064479,7.39473178046953,0,0.0,Tb927.8.5460;Tb11.v5.0797;Tb927.8.5465;Tb927.8.5440;Tb11.v5.0798;Tb927.8.5470,Flagellar calcium-binding 44 kDa protein; flagellar calcium-binding protein; flagellar calcium-binding 24 kDa protein; flagellar calcium-binding 24 kDa protein; flagellar calcium-binding protein; flagellar calcium-binding 24 kDa protein,-0.11135952181721387
Tb927.10.1560,"hypothetical protein, conserved",2,-0.12971814528072698,-0.10926538073857937,-0.09560453783884229,0.5064103161153897,8.278685022725684,0,0.0,Tb927.10.1560,"hypothetical protein, conserved",-0.11152935461938289
Tb927.10.14500,"hypothetical protein, conserved",9,-0.1171926394754513,-0.020281922289121304,-0.2155295198116195,1.9923325590474643,7.061075323629792,0,0.0,Tb927.10.14500,"hypothetical protein, conserved",-0.11766802719206404
Tb927.9.9660,Mitochondrial import receptor subunit ATOM40,8,-0.09286320544621547,-0.3868078446812133,0.11503324294624008,1.5558800646368052,6.587486465410964,0,0.0,Tb927.9.9660,Mitochondrial import receptor subunit ATOM40,-0.1215459357270629
Tb927.10.840,Flagellum attachment zone protein 6,11,-0.016818488027395,-0.2129019183889954,-0.1352849228578298,1.2442771208018428,6.4569275195126306,0,0.0,Tb927.10.840;Tb11.v5.0753,"Flagellum attachment zone protein 6; hypothetical protein, conserved",-0.12166844309140673
Tb927.10.350,"protein kinase PK4, putative",5,-0.1879536502791163,-0.04449375892543341,-0.133574648962751,1.3758098779959138,6.309225488984801,0,0.0,Tb927.10.350;Tb11.v5.0564,"protein kinase PK4, putative; protein kinase, putative",-0.12200735272243357
Tb927.8.1840,"Sec7 domain containing protein, putative",10,-0.22172412744363504,-0.11417577233433213,-0.03436714855675903,1.6165280251614549,6.29280966541729,0,0.0,Tb927.8.1840,"Sec7 domain containing protein, putative",-0.12342234944490875
Tb927.2.5660,"adenylate kinase, putative",6,-0.23572179401076934,-0.020077100001482245,-0.11581629059720382,1.2444503091354293,6.49518343182908,0,0.0,Tb927.2.5660,"adenylate kinase, putative",-0.1238717282031518
Tb927.7.5560,"glucosamine-fructose-6-phosphate aminotransferase, putative",11,-0.17907358326603515,-0.1648682111212206,-0.0424716571468069,1.8852367949358964,7.142264291170022,0,0.0,Tb927.7.5560,"glucosamine-fructose-6-phosphate aminotransferase, putative",-0.12880448384468754
Tb927.10.2890,enolase,26,-0.2321248951127297,-0.09535791276180433,-0.06550614390295059,2.3258029087436127,8.111732856611098,0,0.0,Tb927.10.2890;Tb11.v5.0650,"enolase; enolase, putative",-0.13099631725916153
Tb927.11.9550,"replication factor C, subunit 4, putative",11,-0.10965448435685739,-0.21143121296996034,-0.07582408500344577,2.098089690363952,6.804609606607968,0,0.0,Tb927.11.9550,"replication factor C, subunit 4, putative",-0.1323032607767545
Tb927.4.4160,mitochondrial RNA binding protein,6,-0.30932366730341654,-0.21106377075517266,0.12247394117564454,1.5074780600305044,6.502085559226046,1,0.0,Tb927.4.4160,mitochondrial RNA binding protein,-0.1326378322943149
Tb927.9.1770,"Zn-finger in Ran binding protein and others/SPRY domain/HECT-domain (ubiquitin-transferase), putative",6,-0.2712870974631319,-0.06526461034386609,-0.06154105745842488,1.1897429002415698,6.012541972775836,0,0.0,Tb927.9.1770,"Zn-finger in Ran binding protein and others/SPRY domain/HECT-domain (ubiquitin-transferase), putative",-0.13269758842180762
Tb927.4.2110,"protein phosphatase 2C, putative",8,-0.27055599316633655,-0.0666237629135115,-0.06780273177039478,1.8528641011474862,6.984797257089292,0,0.0,Tb927.4.2110,"protein phosphatase 2C, putative",-0.1349941626167476
Tb927.4.4700,"hypothetical protein, conserved",10,-0.24089531139134857,-0.11171069315277818,-0.05398785957609047,1.3929254691722799,6.785543369956593,0,0.0,Tb927.4.4700,"hypothetical protein, conserved",-0.1355312880400724
Tb927.8.7100,acetyl-CoA carboxylase,33,-0.18299897494042913,-0.05392795258894875,-0.18769072361391384,1.9786278244549809,7.031246836232675,0,0.0,Tb927.8.7100,acetyl-CoA carboxylase,-0.14153921704776393
Tb927.11.4800,"clathrin coat assembly protein, putative",5,-0.20063081553741194,0.061983516108957325,-0.28797656908918773,1.6712006218574593,6.507788429428143,0,0.0,Tb927.11.4800,"clathrin coat assembly protein, putative",-0.14220795617254745
Tb927.4.2080,Coiled-coil and C2 domain-containing protein,27,-0.2660556852206031,-0.2884698523747555,0.12353377229099427,2.2809651480970934,7.302482450672295,0,0.0,Tb927.4.2080,Coiled-coil and C2 domain-containing protein,-0.14366392176812146
Tb927.9.1700,"btb/poz domain containing protein, putative",4,-0.2854950953449993,-0.18152570115833225,0.033792988849303096,1.4653531042322758,6.176409624955842,0,0.0,Tb927.9.1700,"btb/poz domain containing protein, putative",-0.14440926921800948
Tb927.10.13360,"Elongation factor Tu, mitochondrial",16,-0.2064619751642706,-0.1914749086565774,-0.03745838027767107,1.9960079137153786,7.204065692452478,0,0.0,Tb927.10.13360,"Elongation factor Tu, mitochondrial",-0.14513175469950637
Tb927.11.3250,"dynein heavy chain, putative",95,-0.09760993100965745,-0.14656318111193342,-0.19449291045999756,2.3805368404887486,7.444934344191362,0,0.0,Tb927.11.3250,"dynein heavy chain, putative",-0.14622200752719614
Tb927.7.830,"telomerase-associated protein, putative",19,-0.20714464763751103,-0.050442656360298835,-0.1963100526110542,1.5761339452331777,6.560958186038734,0,0.0,Tb927.7.830,"telomerase-associated protein, putative",-0.15129911886962136
Tb927.7.3550,"cytoskeleton associated protein, putative",33,-0.15354278947261024,-0.12758884540289925,-0.17566390002083676,2.2021885122660523,7.35665675193585,0,0.0,Tb927.7.3550,"cytoskeleton associated protein, putative",-0.15226517829878208
