[Input ID],Gene_desc,unique,logRatio_1,logRatio_2,logRatio_3,Score,logScore,logInt,[SignalP Peptide],[# TM Domains],Gene_id_all,Gene_desc_all,logratio_mean,pvalues,statistics,log_pvalues,padj
Tb927.10.13360,"Elongation factor Tu, mitochondrial",16,-0.2064619751642706,-0.1914749086565774,-0.03745838027767107,99.085,1.9960079137153786,7.204065692452478,0,0.0,Tb927.10.13360,"Elongation factor Tu, mitochondrial",-0.14513175469950637,0.054821939403870916,-2.6871152791986677,1.2610456047414154,1.0
Tb927.11.3250,"dynein heavy chain, putative",95,-0.09760993100965745,-0.14656318111193342,-0.19449291045999756,240.18,2.3805368404887486,7.444934344191362,0,0.0,Tb927.11.3250,"dynein heavy chain, putative",-0.14622200752719614,0.006391769503272351,-5.228147125746916,2.194378894717506,1.0
Tb927.7.830,"telomerase-associated protein, putative",19,-0.20714464763751103,-0.050442656360298835,-0.1963100526110542,37.681999999999995,1.5761339452331777,6.560958186038734,0,0.0,Tb927.7.830,"telomerase-associated protein, putative",-0.15129911886962136,0.04015801965477453,-2.9945319370809904,1.3962277120535147,1.0
Tb927.7.3550,"cytoskeleton associated protein, putative",33,-0.15354278947261024,-0.12758884540289925,-0.17566390002083676,159.29,2.2021885122660523,7.35665675193585,0,0.0,Tb927.7.3550,"cytoskeleton associated protein, putative",-0.15226517829878208,0.00039371086597511537,-10.960032418737502,3.4048225990073004,0.22126550667801484
Tb927.11.1660,"vesicular transport protein (CDC48 homologue), putative",5,-0.279581431580956,-0.030044629312463444,-0.14963261013034226,13.571,1.1326118504954543,6.091420728992051,0,0.0,Tb927.11.1660,"vesicular transport protein (CDC48 homologue), putative",-0.15308622367458724,0.1008240353953437,-2.1245520766064807,0.9964359242867054,1.0
Tb927.11.2570,"hypothetical protein, conserved",12,-0.30994949168384783,-0.15254821454541131,0.003170442880128181,38.033,1.5801605834199803,6.66897265648009,1,0.0,Tb927.11.2570,"hypothetical protein, conserved",-0.15310908778304363,0.16554105069890887,-1.6938649606930063,0.7810942926354786,1.0
Tb927.9.6560,"NAK family pseudokinase, putative",13,-0.23652043561323555,-0.12949718288562007,-0.09631381986970422,53.23,1.7261564661727549,7.100129203359808,0,0.0,Tb927.9.6560,"NAK family pseudokinase, putative",-0.1541104794561866,0.021907521413948527,-3.6429464608457107,1.6594067551246448,1.0
Tb927.2.6000,glycosylphosphatidylinositol-specific phospholipase C,10,-0.20809426592808547,-0.1391563559988941,-0.12244419599593356,62.601000000000006,1.79658127076655,7.034548247098469,0,0.0,Tb927.2.6000,glycosylphosphatidylinositol-specific phospholipase C,-0.1565649393076377,0.003947413996952831,-5.972922627247838,2.4036873232717118,1.0
Tb927.9.8720,"fructose-1,6-bisphosphatase",13,-0.2237949215095787,-0.08367623201054444,-0.16536967769053793,47.945,1.680743322963766,7.564571384835559,0,0.0,Tb927.9.8720,"fructose-1,6-bisphosphatase",-0.15761361040355368,0.01785892134568218,-3.878835518879395,1.7481447754455017,1.0
Tb927.6.560,cysteine peptidase C (CPC),5,-0.13216677881994893,-0.16786342121264577,-0.18255683481172538,87.396,1.9414915560018953,7.943820856087519,1,0.0,Tb927.6.560,cysteine peptidase C (CPC),-0.1608623449481067,0.0004242371853906944,-10.751662111003881,3.3723912672145575,0.23842129818957025
Tb927.10.7990,"replication factor C subunit 3, putative",7,-0.06014155866240258,-0.29861950758988015,-0.1388862880490107,23.296,1.3672813576329432,6.752793411436052,0,0.0,Tb927.10.7990,"replication factor C subunit 3, putative",-0.16588245143376448,0.07727724894986979,-2.364565197985008,1.1119483470889064,1.0
Tb927.7.7410,"oxidoreductase, putative",10,-0.15278877464438442,-0.23748959455069785,-0.1112742826923032,37.080999999999996,1.5691514376791968,6.809573180922052,0,0.0,Tb927.7.7410,"oxidoreductase, putative",-0.16718421729579516,0.010809825604206796,-4.501536492983325,1.966181312498272,1.0
Tb927.6.4300,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal",28,-0.17966171156769492,-0.14825695421215537,-0.17740852057503587,250.38,2.3985996350953527,9.410186528657109,0,0.0,Tb927.6.4300;Tb927.6.4280,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal; glyceraldehyde 3-phosphate dehydrogenase, glycosomal",-0.16844239545162873,7.613991768206307e-05,-16.65494248387322,4.118387597054684,0.04279063373731944
Tb10.v4.0053,hypothetical protein,10,-0.13595057730253116,-0.10991913477379774,-0.26032468549668586,75.225,1.8763621964121182,8.034267397038025,0,0.0,Tb10.v4.0053;Tb10.v4.0052;Tb927.10.10360;Tb927.10.10280,"hypothetical protein; microtubule-associated protein 2; Microtubule-associated repetitive protein; microtubule-associated protein, putative",-0.1687314658576716,0.022047464857847733,-3.6357455405325005,1.6566413409600722,1.0
Tb927.11.2910,"phosphoglycerate mutase, putative",10,-0.07445624130150659,-0.19940445673190849,-0.2358916807340246,38.453,1.5849302279507307,7.312748420929561,0,0.0,Tb927.11.2910,"phosphoglycerate mutase, putative",-0.16991745958914653,0.02543764567183532,-3.4762893525225147,1.5945230863823272,1.0
Tb927.11.13500,par1,39,-0.16055632867202166,-0.16587131862529905,-0.18654098252589582,209.8,2.3218054838575393,7.855543383414977,0,0.0,Tb927.11.13500,par1,-0.17098954327440552,2.7303437856829803e-05,-21.574201382785567,4.563782666210155,0.01534453207553835
Tb927.5.630,"acidic phosphatase, putative",7,-0.024443179176787795,0.061983516108957325,-0.555926669734538,25.284000000000002,1.4028457816557252,6.596630078764982,1,1.0,Tb927.5.630,"acidic phosphatase, putative",-0.17279544426745616,0.4216312573719724,-0.8944629423056137,0.37506720044975456,1.0
Tb927.8.6240,STOP axonemal protein,7,-0.2893335041766516,-0.19236481013101459,-0.05207206876190594,28.488000000000003,1.4546619606661972,6.8364190676763545,0,0.0,Tb927.8.6240,STOP axonemal protein,-0.1779234610231907,0.06110587890462667,-2.5834291714454922,1.2139170049290258,1.0
Tb927.3.930,"dynein heavy chain, putative",71,-0.20414995005803355,-0.16168553889663653,-0.17265246826386266,163.93,2.214658438879918,7.23246243853121,0,0.0,Tb927.3.930,"dynein heavy chain, putative",-0.17949598573951095,0.0001466976312341101,-14.103525366260449,3.8335768987692638,0.08244406875356987
Tb927.5.4480,"paraflagellar rod component par4, putative",19,-0.14162107491792908,-0.22226258462533213,-0.17825713594204,93.565,1.971113421927069,6.722197764055116,0,0.0,Tb927.5.4480;Tb05.5K5.130,"paraflagellar rod component par4, putative; paraflagellar rod component par4, putative",-0.1807135984951004,0.0014919997463059844,-7.752096526403099,2.8262312507091414,0.8385038574239633
Tb927.10.1210,"katanin, putative",12,-0.3609345783972058,-0.19096428719397254,0.006908369342177494,23.985,1.379939722801916,6.413148824714317,0,0.0,Tb927.10.1210;Tb11.v5.0486,"katanin, putative; katanin, putative",-0.18166349874966692,0.1626028303965943,-1.7091484508063466,0.7888718989945707,1.0
Tb927.7.5680,"deoxyribose-phosphate aldolase, putative",10,0.0017301961388826133,-0.25143572103035583,-0.3021906027074012,42.126999999999995,1.6245605327125139,7.0100454126360985,0,0.0,Tb927.7.5680,"deoxyribose-phosphate aldolase, putative",-0.18396537586629147,0.1219530258484165,-1.9571468144138313,0.9138074196801591,1.0
Tb927.8.1990,peroxidoxin,7,-0.18064245850900437,-0.1899271291266753,-0.18458852307133747,31.601,1.4997008258972109,6.87050339531352,0,0.0,Tb927.8.1990,peroxidoxin,-0.18505270356900572,2.6763935904642755e-07,-68.78557910901539,6.572450018857369,0.00015041331978409228
Tb927.7.2650,"hypothetical protein, conserved",13,-0.0750032231670192,-0.3249790118280583,-0.165952244791419,37.304,1.5717554024464357,7.0135955235372895,0,0.0,Tb927.7.2650;Tb927.7.2640,"hypothetical protein, conserved; cytoskeleton associated protein, putative",-0.18864482659549883,0.0611680844500261,-2.582464913449167,1.2134751197279536,1.0
Tb927.6.5070,"hypothetical protein, conserved",16,-0.2526555703108259,-0.1744748543921541,-0.1480651064670734,70.357,1.8473073130022715,7.26245108973043,0,0.0,Tb927.6.5070;REV__Tb927.11.2160,"hypothetical protein, conserved; none",-0.19173184372335114,0.0036411823529627447,-6.105837152604786,2.438757570749556,1.0
Tb927.11.4920,"hypothetical protein, conserved",7,-0.18690223100148645,-0.1462597903252892,-0.24408694596047606,31.715,1.5012647157334826,6.484214395962196,0,0.0,Tb927.11.4920,"hypothetical protein, conserved",-0.1924163224290839,0.0024684364097489605,-6.7813041080934955,2.60757805631192,1.0
Tb927.10.12940,predicted zinc finger protein,6,-0.3963273708356627,-0.16454477678085197,-0.018614928715572427,22.986,1.3614634023667214,6.535850875471382,0,0.0,Tb927.10.12940,predicted zinc finger protein,-0.1931623587773624,0.15384699770620608,-1.756483688518786,0.8129109745049214,1.0
Tb927.4.2060,Flagellum attachment zone protein 8,7,-0.0196821676893176,-0.37656385767308315,-0.19168909403496723,31.281,1.4952806282605726,6.415357361723758,0,0.0,Tb927.4.2060,Flagellum attachment zone protein 8,-0.195978373132456,0.12995852056704404,-1.9018682286322335,0.8861952412576968,1.0
Tb927.11.12230,ATP-dependent protease ATPase subunit HslU2,5,-0.12396837171962069,-0.2069281555351378,-0.26643740565987645,23.794,1.376467457249594,6.431540662915426,1,0.0,Tb927.11.12230,ATP-dependent protease ATPase subunit HslU2,-0.199111310971545,0.008525310257232776,-4.819630984676462,2.069289806992084,1.0
Tb927.4.870,"dynein heavy chain, putative",15,-0.33389788122232894,-0.10553531585703975,-0.15968582714040927,23.987,1.3799759351326217,6.218430463619232,0,0.0,Tb927.4.870,"dynein heavy chain, putative",-0.19970634140659263,0.04417088186317464,-2.8988042649342947,1.354863930049117,1.0
Tb927.10.15760,"hypothetical protein, conserved",14,-0.32099064774810954,-0.10407699807623101,-0.17497967186436014,78.821,1.8966419404474597,7.2198202071472375,0,0.0,Tb927.10.15760,"hypothetical protein, conserved",-0.20001577256290023,0.035108446534288885,-3.132265762945461,1.454588386613032,1.0
Tb927.1.1560,"vesicular-fusion protein nsf, putative",17,-0.20316970590752775,-0.1522435626581892,-0.24656661207311956,103.87,2.016490131620828,7.437163710446504,0,0.0,Tb927.1.1560;Tb11.v5.0464,"vesicular-fusion protein nsf, putative; vesicular-fusion protein nsf, putative",-0.20065996021294552,0.00181400186577954,-7.361609738390518,2.7413622705849963,1.0
Tb927.8.4690,"hypothetical protein, conserved",5,-0.047726081169947046,-0.34769249067829167,-0.21681996728538058,23.521,1.3714557819130173,6.563433618922764,0,0.0,Tb927.8.4690,"hypothetical protein, conserved",-0.20407951304453975,0.07847936285317197,-2.3504196408096925,1.105244531500621,1.0
Tb927.3.5020,Flagellar Member 6,5,-0.5707643415035032,-0.05290991422594075,0.004465436770300531,9.6365,0.9839193257396928,6.133283365860989,0,0.0,Tb927.3.5020,Flagellar Member 6,-0.2064029396530478,0.3222827153630203,-1.1283038607656677,0.4917629859048409,1.0
Tb927.8.3250,"dynein heavy chain, putative",16,-0.5294891648227246,0.015212085068503288,-0.1126619018373362,31.23,1.4945719842301985,6.260715193577561,0,0.0,Tb927.8.3250,"dynein heavy chain, putative",-0.20897966053051917,0.27268834809653064,-1.2707692382145224,0.5643334189541999,1.0
Tb927.10.15250,"paraflagellar rod component, putative",8,-0.20912789427620554,-0.14918457812717514,-0.2716527885946791,25.503,1.406591270897152,6.924656544743199,0,0.0,Tb927.10.15250;Tb11.v5.0996;Tb11.1220,"paraflagellar rod component, putative; hypothetical protein, conserved; hypothetical protein",-0.2099884203326866,0.004030000003452573,-5.9392340086286515,2.3946949534868227,1.0
Tb927.9.11000,"ras-related protein RAB7, putative",7,-0.44868578922508034,-0.15588756491021846,-0.032241152082382186,48.516000000000005,1.685884987381299,6.497869141497094,0,0.0,Tb927.9.11000,"ras-related protein RAB7, putative",-0.21227150207256032,0.16072010696911007,-1.7190954478020994,0.7939297872100388,1.0
Tb927.1.4310,Flagellum attachment zone protein 2,28,-0.2529821838656331,-0.1556786289103037,-0.2345670945284537,86.094,1.9349728859752702,6.983928339177667,0,0.0,Tb927.1.4310,Flagellum attachment zone protein 2,-0.21440930243479683,0.001988010563367128,-7.184664847452933,2.7015813122928978,1.0
Tb927.2.4230,"NUP-1 protein, putative",11,-0.10844082797392286,-0.27489581999998214,-0.27062560618673126,38.319,1.5834141668953199,7.161757195261727,0,0.0,Tb927.2.4230;Tb11.v5.0827,"NUP-1 protein, putative; NUP-1 protein, putative",-0.2179874180535454,0.016417495477065207,-3.9788045148796534,1.7846930946862274,1.0
Tb927.11.15990,Nucleoporin NUP109,15,-0.25344644615150264,-0.16115308681235754,-0.24234517913467313,76.529,1.8838260384657475,6.766152489859424,0,0.0,Tb927.11.15990,Nucleoporin NUP109,-0.2189815706995111,0.0016677371136862016,-7.527392586679593,2.7778724063801286,0.9372682578916453
Tb927.1.5030,"leucine-rich repeat protein (LRRP), putative",4,-0.11376983675458889,-0.3458211240501532,-0.20132732104219672,11.837,1.0732416476119986,6.020858281918316,0,0.0,Tb927.1.5030,"leucine-rich repeat protein (LRRP), putative",-0.2203060939489796,0.031190806069533273,-3.256257437951206,1.5059734015485051,1.0
Tb927.1.3830,"glucose-6-phosphate isomerase, glycosomal",22,-0.23132868240343185,-0.2613099735699528,-0.17114098431900457,157.8,2.1981069988734014,7.9514152379231655,0,0.0,Tb927.1.3830,"glucose-6-phosphate isomerase, glycosomal",-0.22125988009746309,0.0011267810463601081,-8.345672422121014,2.9481604669138535,0.6332509480543808
Tb927.9.4210,fatty acyl CoA synthetase 3,14,-0.3448497047704199,-0.08155270038927016,-0.2497193709648657,28.948,1.461618563954016,6.632042033725212,0,0.0,Tb927.9.4210;Tb927.9.4230;Tb11.v5.0561;Tb927.9.4200,"fatty acyl CoA synthetase 3; fatty acyl CoA synthetase 4; fatty acyl CoA synthetase, putative; fatty acyl CoA synthetase 2",-0.2253739253748519,0.04290569759904758,-2.92785161743188,1.3674850324883607,1.0
Tb927.10.4180,"TFIIF-stimulated CTD phosphatase, putative",11,-0.20991194502162447,-0.18703361651386718,-0.283685081535772,34.121,1.533021750752162,6.966287255695348,0,0.0,Tb927.10.4180,"TFIIF-stimulated CTD phosphatase, putative",-0.22687688102375456,0.0014718578575970292,-7.77993180913615,2.8321341292933426,0.8271841159695305
Tb927.8.4330,small GTP-binding protein Rab11,4,-0.3693895089069708,0.0021624211506207254,-0.3159712588798323,12.081,1.082102884327094,6.3774519630245745,0,0.0,Tb927.8.4330,small GTP-binding protein Rab11,-0.2277327822120608,0.12105438790696459,-1.963597204318335,0.9170194638906161,1.0
Tb927.10.1700,"hypothetical protein, conserved",5,-0.21685350078624538,-0.23349812355228383,-0.2418503546005616,15.208,1.1820721038573867,6.224998960539453,0,0.0,Tb927.10.1700,"hypothetical protein, conserved",-0.2307339929796969,6.1269737234216645e-06,-31.404639775107785,5.212753982210472,0.0034433592325629754
Tb927.9.1600,"hypothetical protein, conserved",9,-0.33449807583339125,-0.24800506038612596,-0.11105612695685302,41.762,1.6207812890403008,6.333144876098619,0,0.0,Tb927.9.1600,"hypothetical protein, conserved",-0.2311864210587901,0.023711383590902392,-3.55408972518036,1.6250431036193431,1.0
Tb927.7.1600,"C-1-tetrahydrofolate synthase, cytoplasmic, putative",5,-0.26433919200300404,-0.2794763631196984,-0.15187485958505828,28.125999999999998,1.4491079724264873,6.268718346117294,0,0.0,Tb927.7.1600,"C-1-tetrahydrofolate synthase, cytoplasmic, putative",-0.2318968049025869,0.00450235560458822,-5.761571468087638,2.3465602065786406,1.0
Tb927.8.900,splicing factor TSR1,4,-0.1958307656554668,-0.24079302282119866,-0.30832291262077866,13.149000000000001,1.1188927253736216,6.359038228379384,0,0.0,Tb927.8.900,splicing factor TSR1,-0.2483155670324814,0.001611577956916514,-7.595888764657185,2.7927486815014513,0.9057068117870809
Tb927.4.560,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative",11,-0.17827346036132471,-0.5525160165314589,-0.026058163871946174,18.831,1.2748733833703731,6.800668973381379,0,0.0,Tb927.4.560,"Cytoplasmic dynein 2 heavy chain (DYNC2H1), putative",-0.2522825469215766,0.18206234099840227,-1.6128993628727382,0.7397798773131001,1.0
Tb927.8.6580,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",14,-0.19129369970816487,-0.372411837655189,-0.19424529558661768,116.52,2.06640047595563,6.982732425961215,0,0.0,Tb927.8.6580,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",-0.25265027764999054,0.013490624236356021,-4.218794488819253,1.8699679542471084,1.0
Tb927.7.1920,"paraflagellar rod component, putative",13,-0.39761913815852357,-0.16726388151420205,-0.1933047464682417,132.82,2.1232634759028253,7.017409008536211,0,0.0,Tb927.7.1920,"paraflagellar rod component, putative",-0.2527292553803224,0.02558504100914704,-3.469938882747547,1.5920138825796109,1.0
Tb927.9.14240,Nucleoporin NUP82,9,-0.20258851972733996,-0.18347401716772835,-0.38795895881452747,33.736999999999995,1.5281064611407105,6.6231769019517115,0,0.0,Tb927.9.14240;Tb11.v5.0621,"Nucleoporin NUP82; hypothetical protein, conserved",-0.25800716523653194,0.016725600102794197,-3.9565721959718383,1.776618291099357,1.0
Tb927.8.5580,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative",23,-0.29190990356443913,-0.2780936748874207,-0.2096116199206647,46.886,1.671043183218105,6.543894291804688,0,0.0,Tb927.8.5580,"N-terminal region of Chorein, a TM vesicle-mediated sorter/Integral peroxisomal membrane peroxin, putative",-0.25987173279084147,0.0005178903449849458,-10.213241715831069,3.2857621854463783,0.29105437388153954
Tb927.1.2670,paralyzed flagella 16,12,-0.5354990116843064,-0.09350956730797769,-0.15304541630315835,45.61600000000001,1.6591171999653849,7.049876719873882,0,0.0,Tb927.1.2670,paralyzed flagella 16,-0.2606846650984808,0.1328965781703599,-1.8825011668637264,0.8764862011555554,1.0
Tb927.7.5340,"hypothetical protein, conserved",3,-0.6132331901888718,-0.39499881741130694,0.21263158972095403,11.804,1.072029200827922,6.189490313699367,0,0.0,Tb927.7.5340,"hypothetical protein, conserved",-0.2652001392930749,0.3435618187379886,-1.0733273124236502,0.463995106868657,1.0
Tb927.1.120,"retrotransposon hot spot protein 4 (RHS4), putative",6,-0.2924752091003921,-0.3155402981086538,-0.19995121768855134,121.1,2.0831441431430524,7.525705469006045,0,0.0,Tb927.1.120,"retrotransposon hot spot protein 4 (RHS4), putative",-0.26932224163253243,0.0015880537336051038,-7.625463183288943,2.7991348068123347,0.8924861982860683
Tb927.5.1210,"short-chain dehydrogenase, putative",8,-0.3326437351396915,-0.2666283037607521,-0.20922796213800007,40.812,1.6107878779803468,6.826359917407789,1,2.0,Tb927.5.1210,"short-chain dehydrogenase, putative",-0.2695000003461479,0.0016420707698461576,-7.558337958060336,2.7846081296213554,0.9228437726535406
Tb927.11.13080,"hypothetical protein, conserved",6,-0.2461558901303994,-0.23917441952672974,-0.3236964796694062,32.497,1.5118432704071054,6.897945823415117,0,0.0,Tb927.11.13080,"hypothetical protein, conserved",-0.2696755964421784,0.000571580159277211,-9.95644684141105,3.242922854874025,0.3212280495137926
Tb927.9.6250,arginine kinase,1,-0.5350181377250482,-0.13517401030417983,-0.15343046441306188,120.91,2.0824622211686292,7.366665720686156,0,0.0,Tb927.9.6250,arginine kinase,-0.27454087081409667,0.1029237088135767,-2.1062595921881297,0.9874845725564282,1.0
Tb927.11.8380,"NADPH--cytochrome P450 reductase, putative",3,-0.2296868228755456,-0.38644948844662713,-0.21012888537114463,22.879,1.35943703830399,6.458803982090948,1,1.0,Tb927.11.8380,"NADPH--cytochrome P450 reductase, putative",-0.2754217322311058,0.007839976213936586,-4.935852143572352,2.10568525493951,1.0
Tb927.7.3330,Flagellar attachment zone protein 10,23,-0.2108299926075908,-0.3152710129859142,-0.3074656750678569,57.512,1.7597584706034786,6.825185858559518,0,0.0,Tb927.7.3330,Flagellar attachment zone protein 10,-0.277855560220454,0.00116537812080729,-8.272355637849184,2.9335331397569884,0.654942503893697
Tb927.2.280,"retrotransposon hot spot protein 2 (RHS2), putative",2,-0.28811748996117076,-0.3436775413131048,-0.2165014378957629,87.24700000000001,1.9407505026129326,7.22924656201756,0,0.0,Tb927.2.280;Tb927.4.210,"retrotransposon hot spot protein 2 (RHS2), putative; retrotransposon hot spot protein 2 (RHS2), interrupted, degenerate",-0.28276548972334614,0.0015444336251078609,-7.681762167010756,2.811230751570245,0.8679716973106179
Tb927.10.13790,"hypothetical protein, conserved",6,-0.23949799494141316,-0.21593161340251352,-0.41177109105189535,15.309000000000001,1.184946823051894,6.1108926008022175,0,0.0,Tb927.10.13790,"hypothetical protein, conserved",-0.28906689979860734,0.009427325126912037,-4.6829046228986595,2.0256115148355236,1.0
Tb927.10.14490,"hypothetical protein, conserved",12,-0.12676950829642947,-0.3516634158728335,-0.40167291129720833,40.323,1.605552835812909,6.9354316859628335,0,0.0,Tb927.10.14490;Tb11.v5.0420,"hypothetical protein, conserved; hypothetical protein, conserved",-0.29336861182215707,0.0255807598642621,-3.4701227206179204,1.5920865591554627,1.0
Tb927.11.13230,"MSP (Major sperm protein) domain containing protein, putative",4,-0.35969374150225514,-0.20812759722155633,-0.35157137262688143,20.518,1.3121350254799613,6.641969597702059,0,1.0,Tb927.11.13230,"MSP (Major sperm protein) domain containing protein, putative",-0.30646423711689763,0.0033893272655322066,-6.225886147666021,2.4698864946761416,1.0
Tb927.3.1840,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative",13,-0.3041664952452723,-0.3322077658467574,-0.28486221098273434,45.73,1.660201201380682,7.519224022756965,0,4.0,Tb927.3.1840,"3-oxo-5-alpha-steroid 4-dehydrogenase, putative",-0.3070788240249213,2.3764666228621335e-05,-22.34139431367623,4.624068280931011,0.01335574242048519
Tb927.10.5820,predicted RanGDP binding protein,11,-0.004001810332914618,-0.4667955013953864,-0.4678127269490326,49.406000000000006,1.6937796940382073,6.558444554426169,0,0.0,Tb927.10.5820,predicted RanGDP binding protein,-0.31287001289244454,0.1127364615891783,-2.0259090752138107,0.9479356003159938,1.0
Tb927.10.6510,"chaperonin HSP60, mitochondrial precursor",38,-0.3368284688747869,-0.39297039002974715,-0.22478928505206464,323.31,2.509619137576773,8.932275851775413,0,0.0,Tb927.10.6510;Tb927.10.6400,"chaperonin HSP60, mitochondrial precursor; chaperonin HSP60, mitochondrial precursor",-0.3181960479855329,0.0029969859045877443,-6.436594289468963,2.523315299621642,1.0
Tb927.9.6350,"inositol-1(or 4)-monophosphatase, putative",12,-0.27411054686599284,-0.386543784089117,-0.3375939500468738,87.25,1.9407654356312176,7.16666688336361,0,0.0,Tb927.9.6350,"inositol-1(or 4)-monophosphatase, putative",-0.33274942700066124,0.0005158439848605851,-10.223677207166725,3.287481629301983,0.28990431949164885
Tb927.9.10310,mitochondrial carrier protein 11,6,-0.2725761357520709,-0.364626354030678,-0.3611939926027167,14.805,1.170408411725318,6.7555852294650895,0,1.0,Tb927.9.10310,mitochondrial carrier protein 11,-0.3327988274618218,0.00038187545231347557,-11.046294627429802,3.4180782580117204,0.21461400420017326
Tb927.6.820,"pumilio RNA binding protein, putative",15,-0.34448330137516553,-0.4106967150575401,-0.24905054750940486,86.734,1.9381893756520452,6.7585485673779795,0,0.0,Tb927.6.820;Tb11.v5.0730;Tb927.7.4730;Tb11.v5.0156,"pumilio RNA binding protein, putative; pumillio RNA binding protein 4, putative; pumilio/PUF RNA binding protein 5; hypothetical protein, conserved",-0.33474352131403684,0.0020406710285457226,-7.134854367317499,2.6902270011646614,1.0
Tb927.2.5870,"hypothetical protein, conserved",21,-0.43895253041467047,-0.25128116588093513,-0.3208825199578479,100.03,2.000130268805227,7.803047210491129,0,0.0,Tb927.2.5870,"hypothetical protein, conserved",-0.33703873875115115,0.003539267708244322,-6.153148718286393,2.451086586326577,1.0
Tb927.11.15870,"hypothetical protein, conserved",5,-0.3706014112205608,-0.4268387910100329,-0.24620722397915396,21.264,1.3276449635986567,6.288361027472952,0,2.0,Tb927.11.15870,"hypothetical protein, conserved",-0.34788247540324924,0.0028593523317528677,-6.5187031567858496,2.543732327220423,1.0
Tb927.9.7520,"hypothetical protein, conserved",8,-0.3792446985513961,-0.3076799367079867,-0.37043354862907607,54.172,1.7337748697930306,6.858789760795765,0,0.0,Tb927.9.7520,"hypothetical protein, conserved",-0.3524527279628196,9.751834728350058e-05,-15.6434068409628,4.0109136676412955,0.05480531117332733
Tb927.10.16120,inosine-5'-monophosphate dehydrogenase,22,-0.33258923177267397,-0.4066749158674452,-0.3211168070801727,130.41,2.1153108949104995,7.6498409160691585,0,0.0,Tb927.10.16120,inosine-5'-monophosphate dehydrogenase,-0.35346031824009727,0.00019127835199350552,-13.182612019537258,3.7183341786489206,0.1074984338203501
Tb927.7.2570,mitochondrial RNA binding protein 1,7,-0.304077432848824,-0.2666283037607521,-0.5039774543732466,52.778,1.7224529287900368,6.727256513762296,0,0.0,Tb927.7.2570;Tb11.v5.0611,"mitochondrial RNA binding protein 1; hypothetical protein, conserved",-0.3582277303276076,0.008264673311292305,-4.862444674914015,2.0827743086874686,1.0
Tb927.5.2080,GMP reductase,17,-0.327728553707448,-0.4081674185296935,-0.3943160374615072,73.389,1.8656309700345415,7.167140035508358,0,0.0,Tb927.5.2080,GMP reductase,-0.3767373365662163,0.0001099830233446924,-15.17359429899966,3.9586743460846754,0.06181045911971713
Tb927.11.2430,"Cytoplasmic dynein 2 heavy chain (DYNC2H2), putative",14,0.014498126999352837,-0.7898605425983315,-0.3550546981273812,25.924,1.4137020127811133,6.235124264019461,0,0.0,Tb927.11.2430,"Cytoplasmic dynein 2 heavy chain (DYNC2H2), putative",-0.3768057045754533,0.18033497621677114,-1.620998105459366,0.743920033095747,1.0
Tb927.10.14840,"Mitochondrial ADP/ATP carrier protein 5a, putative",11,-0.3545381189108222,-0.4673738358011097,-0.32718546574928603,42.013000000000005,1.6233836940808972,7.2068528500066975,0,3.0,Tb927.10.14840;Tb927.10.14830;Tb927.10.14820,"Mitochondrial ADP/ATP carrier protein 5a, putative; Mitochondrial ADP/ATP carrier protein 5b, putative; Mitochondrial ADP/ATP carrier protein 5c",-0.38303247348707264,0.000870366158767794,-8.927759413271634,3.060298003383633,0.4891457812275002
Tb927.10.4430,pumillo RNA binding protein PUF1,12,-0.397904242609356,-0.329794154455447,-0.4388156347003429,106.35,2.026737494238748,7.2622374497415825,0,0.0,Tb927.10.4430;Tb10.v4.0033;Tb11.v5.0767,"pumillo RNA binding protein PUF1; pumillo RNA binding protein PUF1; pumillo RNA binding protein PUF1, putative",-0.38883801058838197,0.0002567329574925526,-12.228924147051426,3.5905183762120854,0.14428392211081456
Tb927.8.4780,Flagellar Member 3,14,-0.578736299145733,-0.17527287276789708,-0.42373909455459374,68.166,1.8335678102241324,6.512884424384622,0,0.0,Tb927.8.4780,Flagellar Member 3,-0.3925827554894079,0.028810843296671565,-3.340929305401302,1.5404440296844921,1.0
Tb927.4.1610,Tripartite attachment complex 40,8,-0.5276162103053571,-0.3222707756545255,-0.33529872392668036,33.129,1.5202083268859916,6.654696228646883,0,0.0,Tb927.4.1610,Tripartite attachment complex 40,-0.395061903295521,0.004000469494733893,-5.951182018596949,2.397889036920297,1.0
Tb927.8.6110,"3-hydroxy-3-methylglutaryl-CoA synthase, putative",15,-0.3536714194078973,-0.4855999609633839,-0.3855257171622993,67.648,1.8302549612913135,7.516376698526149,0,0.0,Tb927.8.6110,"3-hydroxy-3-methylglutaryl-CoA synthase, putative",-0.40826569917786015,0.0005064984946214565,-10.271997205526445,3.295421841080732,0.28465215397725857
