Gene_id,E1,C1,E2,C2,mean_E,mean_C,log10Sum,log2FC,desc,Log10signal_Q,t,prob,-log10pvalue
Tb927.10.2790,15215.983898009346,18476.177339004145,30130.119880713693,3562.0413562997946,22673.05188936152,11019.10934765197,4.828558866045635,1.040970978551376,"Conserved oligomeric complex COG6, putative",7,1.1050699562291324,0.3842813602432773,0.4153506806925989
Tb927.10.2800,47850.35106425901,40001.81467451658,188.22504706524597,87663.94069171035,24019.288055662128,63832.87768311346,5.244782467890354,-1.4101062987071715,mitochondrial ribosomal protein s6,18,-1.1813345967317292,0.3589118245783718,0.4450122333230903
Tb927.10.2870,19132.625928046957,26711.672203484726,29051.402179717406,16792.895951814273,24092.01405388218,21752.2840776495,4.9623153238052495,0.14738810789897736,"hypothetical protein, conserved",10,0.33359738950879925,0.7704121060238242,0.1132769014572026
Tb927.10.2920,14147.828106531564,17337.181254011623,5319.222041975907,26165.78731856728,9733.525074253736,21751.48428628945,4.79913382241852,-1.1600795631639533,"hypothetical protein, conserved",6,-1.925101288406279,0.19408891143646537,0.7119992757374306
Tb927.10.3090,8552.508818505123,11638.679009837837,11909.202787455984,8281.985040886975,10230.855802980554,9960.332025362406,4.606191864489766,0.038661090315041266,"hypothetical protein, conserved",2,0.11397476171221013,0.9196681335459393,0.03636886153616488
Tb927.10.330,10741.312455036437,18006.718337769853,16560.21411233941,12187.816680466882,13650.763283687924,15097.267509118366,4.759638097033703,-0.14530583449362963,"hypothetical protein, conserved",5,-0.351555330217056,0.7587550485437342,0.11989840623313928
Tb927.10.3310,9242.802859117497,11361.181165524968,1001.8436285090111,19602.140396133458,5122.3232438132545,15481.660780829214,4.614981200141193,-1.5956900414790225,Component of motile flagella 76b,3,-1.7777439776227275,0.2174201857228172,0.6627001376137157
Tb927.10.3390,25293.68845673124,16519.125123752714,10370.570207024246,31442.24337345971,17832.129331877743,23980.684248606212,4.92233938783449,-0.4273938389760768,predicted TLD domain protein,9,-0.5826778027711403,0.6190519951932039,0.20827287234151323
Tb927.10.3430,27179.606661998143,31956.647828833648,59010.69282610352,125.5616647282735,43095.14974405083,16041.10474678096,5.072883809843322,1.4257520033245905,"hypothetical protein, conserved",13,1.2019758658231243,0.3523846312997936,0.4529830409161797
Tb927.10.3500,11677.460952260646,14148.770176921184,13454.455228491857,12371.775900689976,12565.95809037625,13260.273038805579,4.713091029045034,-0.07758980834221073,splicing factor u2af 65 kda subunit,4,-0.5525676867736703,0.6360691810038445,0.1964956464675143
Tb927.10.3510,51087.01566669642,72643.30386612353,52445.850815233825,71284.46871758613,51766.433240965125,71963.88629185484,5.393506130154345,-0.4752561805851304,"tRNA pseudouridine synthase D (TruD), putative",21,-21.02058668463699,0.002255480535463716,2.6467609164612727
Tb927.10.3540,38571.81437289837,57272.65116425087,95783.97568463054,60.48985251870523,67177.89502876445,28666.570508384786,5.282597035610753,1.2286172706957865,"hypothetical protein, conserved",19,0.951952105862919,0.4415923074652318,0.35497850061966385
Tb927.10.3570,60008.37206874668,81977.77115947203,70678.13295708968,71308.01027112902,65343.252512918174,76642.89071530053,5.453275958264195,-0.23011370789730726,RNA editing exonuclease 2,22,-1.4977000668475098,0.27291876771417445,0.5639665983189318
Tb927.10.3590,105308.28791243378,89276.68795477529,51255.29932569491,143329.6765415141,78281.79361906435,116303.1822481447,5.590139300507633,-0.5711418549073487,"hypothetical protein, conserved",24,-0.9947713320831151,0.4246675135167399,0.37195096067178973
Tb927.10.3810,24516.181528875695,59017.5340623796,19546.496346013297,63987.219245242006,22031.338937444496,61502.3766538108,5.222891794978264,-1.4810849856340174,Nucleoporin NUP65,17,-11.23219576401299,0.007833291534985604,2.106055709831782
Tb927.10.3870,3935.6885121873192,4525.017934455731,3095.368232910704,5365.338213732347,3515.5283725490117,4945.178074094039,4.228436622659238,-0.49228093485769453,"hypothetical protein, conserved",0,-2.4060230928951345,0.13789450438548306,0.8604530417474173
Tb927.10.3890,11329.503187967697,15499.889811189842,13932.152990110058,12897.240009047484,12630.828089038878,14198.564910118663,4.729640842763857,-0.1687958930744889,"phosphatidylinositol-4-phosphate 5-kinase, putative",4,-0.851868227826005,0.4840174333286198,0.31513899566536124
Tb927.10.3900,2599.5861961935034,1901.1025761679155,3967.0841609270456,533.604611434374,3283.3351785602745,1217.3535938011446,3.954308977693922,1.4314137590035152,"CAMK/CAMKL family protein kinase, putative",0,2.136558336559371,0.1661243180509462,0.7795667888472184
Tb927.10.4070,57336.7506444543,48874.330946482885,186.67433439131253,106024.40725654589,28761.712489422807,77449.36910151438,5.327199827124304,-1.4291039096917388,"hypothetical protein, conserved",19,-1.2048058156111343,0.35150067716695355,0.4540738339739212
Tb927.10.4080,34164.966315791324,45755.12762290826,38355.60035690143,41564.493581798146,36260.28333634637,43659.8106023532,5.203685981355316,-0.267915673600132,"hypothetical protein, conserved",17,-2.4971189829700076,0.12985520054313807,0.8865406527196171
Tb927.10.4130,44227.68471605523,65843.18152957686,109989.3548823101,81.5113633219852,77108.51979918266,32962.346446449425,5.34270238000293,1.2260713284192737,NADH-ubiquinone oxidoreductase B13 subunit,20,0.9493693959486093,0.44263622344373865,0.35395304816292095
Tb927.10.420,14973.909195763192,18913.516873347045,332.04203608884933,33555.384033021386,7652.9756159260205,26234.450453184218,4.8310685787700445,-1.777369861370488,Exocyst complex component EXO99,7,-1.7947283250949404,0.2145477269424575,0.6684760823038898
Tb927.10.4540,61393.41003795937,62762.27911920019,44289.98315888197,79865.7059982776,52841.696598420676,71313.99255873889,5.394996620585184,-0.4325083882391448,"ARP2/3 complex subunit, putative",21,-1.5273998398068938,0.26622841750446874,0.5747455893321142
Tb927.10.4830,31499.434201857697,94220.77991357564,46892.857143336965,78827.35697209637,39196.14567259733,86524.068442836,5.400435107661703,-1.142389708928572,"hypothetical protein, conserved",21,-4.348077131062442,0.04903593480440481,1.3094855410425486
Tb927.10.4920,24591.406243737754,17021.02733119931,446.0163353150672,41166.417239621995,12518.71128952641,29093.72228541065,4.920253110574002,-1.2166218334352028,"hypothetical protein, conserved",9,-0.9708108022180184,0.4340496777258489,0.3624605618987142
Tb927.10.5250,217506.78597238116,222114.99890810213,291659.48668815434,147962.2981923289,254583.13633026776,185038.64855021553,5.944109200841648,0.4603102235696836,"zinc finger protein family member, putative",28,1.3263273873707935,0.31592103438516117,0.5004214573069888
Tb927.10.5430,18590.193777847384,9536.804607036578,27989.46144865614,137.5369362278193,23289.827613251764,4837.170771632199,4.7501533839103685,2.267464584294275,"Flagellar C1a complex subunit C1a-32, putative",5,2.7763862548867753,0.10893819132392998,0.9628198394957621
Tb927.10.5510,18346.629490758998,13068.30086591156,720.6069655982799,30694.32339107228,9533.618228178639,21881.31212849192,4.7981660969355096,-1.1986034937171413,"endonuclease/exonuclease/phosphatase, putative",6,-0.9907099660702016,0.4262421100452525,0.37034364693322375
Tb927.10.5940,21347.69205768353,21139.81283189873,187.38067437494314,42300.12421520731,10767.536366029237,31719.96852355302,4.929291223234937,-1.5587031433104739,"NEK family Serine/threonine-protein kinase, putative",9,-1.4003203064982133,0.29639225015993276,0.5281331561474277
Tb927.10.600,39985.5258670149,62121.008445270054,49181.36197218795,52925.17234009701,44583.44391960143,57523.09039268353,5.310083531335254,-0.36763312157030964,Mitochondrial ribosomal protein L29,19,-1.9899684297604752,0.18487541683206987,0.7331208338055244
Tb927.10.6020,95393.04111468485,80037.2093461559,175385.01199869646,45.23846214432574,135389.02655669066,40041.22390415011,5.5451344790808665,1.7575528339596873,"hypothetical protein, conserved",23,1.685696128792944,0.2338988446856114,0.6309719233293805
Tb927.10.6090,18840.190477575758,24329.087237176773,43051.624846414095,117.65286833843831,30945.907661994926,12223.370052757606,4.93620477799823,1.340106538434747,"tRNA pseudouridine synthase A, putative",9,1.0936017340262258,0.38827222504521364,0.41086367548803127
Tb927.10.6150,19449.9143974762,16784.656631972317,5510.004661741851,30724.566367706673,12479.959529609027,23754.611499839495,4.860153119862609,-0.9285943562671667,"neurobeachin/beige protein, putative",7,-1.1438213036963039,0.3711400238485426,0.4304622086819753
Tb927.10.6160,37250.52784453917,36006.047940439,67354.01368172995,5902.562103248212,52302.270763134555,20954.305021843604,5.165876610341343,1.3196269107837741,"Sec34-like family, putative",16,1.4726772355834883,0.27872118424368547,0.5548300214176761
Tb927.10.6170,7395.243446224298,7364.108475723566,8683.852027664572,6075.499894283293,8039.547736944435,6719.80418500343,4.47009728384876,0.25869515167889817,"hypothetical protein, conserved",1,1.4483833624042322,0.2845037083696738,0.5459120684113004
Tb927.10.6190,49041.71106538809,49226.17247399673,98245.12824433287,22.755295051961212,73643.41965486048,24624.463884524346,5.293441598128291,1.5804643051877467,"aldehyde dehydrogenase, putative",19,1.4089117390294021,0.29422240844657777,0.5313242537903711
Tb927.10.620,41322.6069707653,29783.454860479258,217.2886402867082,70888.77319095786,20769.947805526004,50336.11402571856,5.1529366218176635,-1.2770962532649113,"hypothetical protein, conserved",15,-1.0172132209220808,0.41608116133226714,0.38082194706371025
Tb927.10.6360,13837.48290387072,17477.054892426262,30985.34181003665,329.1959862603233,22411.412356953686,8903.125439343292,4.796776001546458,1.3318497819527626,"hypothetical protein, conserved",6,1.1140517698359707,0.3811884696403174,0.41886024456917653
Tb927.10.6480,30682.42979299952,29570.035338456742,31096.86430099073,29155.60083046554,30889.647046995124,29362.81808446114,5.081004815725618,0.07313294956463227,"hypothetical protein, conserved",13,5.210141010471601,0.0349202440727779,1.4569227294827856
Tb927.10.6700,213368.7724075261,132557.34175069496,77674.19610366493,268251.9180545561,145521.4842555955,200404.62990262554,5.840013344052226,-0.46168367613731054,Kinetochore interacting protein 3,26,-0.5719940401001804,0.6250470466667063,0.20408729251389116
Tb927.10.6710,50259.35527118329,66913.78791987507,15152.874571475339,102020.26861958305,32706.114921329314,84467.02826972905,5.369858075771598,-1.3688278994155387,"hypothetical protein, conserved",20,-2.0851131813601134,0.17239798298415906,0.7634678196248442
Tb927.10.6850,49348.0461393386,49035.932987056454,18043.763173919746,80340.2159524753,33695.90465662917,64688.074469765874,5.293954379222616,-0.9409265102309864,"Mitochondrial ribosomal protein S18, putative",19,-1.4001134261891734,0.29644474377495356,0.5280562456724355
Tb927.10.7030,50457.670492621015,26203.086533237674,76593.31634821609,67.44067764260677,63525.493420418556,13135.263605440141,5.185603099266501,2.2738905226096016,"hypothetical protein, conserved",16,2.7266418748241423,0.11229859241283197,0.9496256872930482
Tb927.10.7080,14496.11029824923,13216.227606729082,6114.621599501139,21597.716305477174,10305.365948875184,17406.971956103127,4.7437031615184395,-0.7562695229973388,"ATP-dependent DEAD/H RNA helicase, putative",5,-1.1982581962500423,0.3535498573005963,0.4515493337094197
Tb927.10.7130,7615.022385000198,6823.621763558876,13880.845590599893,557.7985579591822,10747.933987800045,3690.7101607590293,4.460556408672846,1.5420890164091365,"hypothetical protein, conserved",1,1.5928348632601972,0.2522085746194839,0.5982401523124115
Tb927.10.720,35639.32065497668,40927.758518730094,46820.712873499244,29746.36630020753,41230.01676423796,35337.06240946881,5.185072075917952,0.22251293503264152,"PB1 domain containing protein, putative",16,0.7453361628040008,0.5337573037023693,0.2726561692298059
Tb927.10.7540,12823.338847817633,16576.950550761696,8879.773359743149,20520.516038836176,10851.556103780391,18548.733294798934,4.769381601028094,-0.7734187288881457,"VRR-NUC domain containing protein, putative",5,-2.7603072418716925,0.11000866399138469,0.9585731096101872
Tb927.10.7580,30521.754700903282,27643.866124625216,44300.451473812194,13865.1693517163,37411.10308735774,20754.517738170758,5.065696363521146,0.8500410960043769,"hypothetical protein, conserved",13,1.7095933883935939,0.22946792241733968,0.6392780164048035
Tb927.10.7610,90186.9982748899,85475.71134798691,77176.29368986422,98486.41593301258,83681.64598237706,91981.06364049975,5.545709573187386,-0.13642565163077552,"NADH-ubiquinone oxidoreductase complex I subunit, putative",23,-0.9021147882663035,0.4622080048171615,0.33516253739906
Tb927.10.7630,21730.27583360286,37238.52182868307,39173.60971842172,19795.187943864206,30451.942776012293,28516.85488627364,5.071652268533225,0.09471939603113946,transportin2- like protein,13,0.15688672567542009,0.8897407228777241,0.05073653158937868
Tb927.10.770,51907.536023469656,22189.990348099967,13697.26512967791,60400.26124189172,32802.40057657378,41295.125794995845,5.170833705652634,-0.3321701060695004,"RF-1 domain containing protein, putative",16,-0.3143271927797798,0.7830317119577461,0.106220649117825
Tb927.10.7820,98380.1422764678,84500.45157813936,50529.14398418665,132351.44987042047,74454.64313032723,108425.95072427992,5.563197618969782,-0.5422763675352457,"hypothetical protein, conserved",23,-1.0040058858848468,0.421110950130682,0.37560346549139206
Tb927.10.8030,143173.56187017352,164316.8106139344,191543.96883034083,115946.40365376715,167358.76535025716,140131.60713385078,5.78886151823889,0.25616171662481657,Mitochondrial ATP synthase subunit 5,26,0.7960449132923071,0.5094814339735809,0.2928716375059103
Tb927.10.8060,30417.664243578005,28321.875411398134,33568.790729179476,25170.74892579666,31993.22748637874,26746.312168597397,5.0699605342742045,0.2584265555597347,"SET domain containing protein, putative",13,2.3547956062490987,0.14272175987173133,0.8455098077418484
Tb927.10.8090,76383.9963037427,77865.59349824948,67462.89406295172,86786.69573904046,71923.44518334721,82326.14461864496,5.489254013445642,-0.19488853681022547,"hypothetical protein, conserved",22,-1.649083065029936,0.2409057724254598,0.6181527935986287
Tb927.10.810,26252.054243222654,32330.48665640983,58492.938866150085,89.60203348241193,42372.49655468637,16210.044344946122,5.068798200065862,1.386240096116666,"Pentatricopeptide repeat protein (PPR), putative",13,1.1475893162572015,0.36989010713859116,0.4319272839118951
Tb927.10.8120,7884.7655069464345,12063.304194069013,11436.184676729941,8511.885024285508,9660.475091838187,10287.59460917726,4.600930872691433,-0.09073965223829793,"RNA ligase/AAA domain containing protein, putative",2,-0.24972578123011344,0.8261075086113038,0.08296343045395287
Tb927.10.8240,271030.11265340395,154782.3211965742,172905.35417067952,252907.07967929865,221967.73341204174,203844.7004379364,5.93024833447975,0.12287952276290759,"hypothetical protein, conserved",27,0.26119645459129337,0.818377966364146,0.08704607188544096
Tb927.10.8390,4846.902085471138,5776.055342980145,5584.703778115109,5038.253650336172,5215.802931793123,5407.154496658159,4.327275436708192,-0.051980217225878866,"Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase), putative",1,-0.3667814548428158,0.7489522253124089,0.12554588449670762
Tb927.10.8560,64394.25164063384,48487.71720591922,89162.75226350303,23719.21658305004,76778.50195206844,36103.466894484634,5.353654571283916,1.0885650306957573,"small GTPase, putative",20,2.322433121984137,0.14589270114417766,0.8359664348515703
Tb927.10.8730,69598.7047856548,36055.55923739692,71237.14283162249,34417.12119142921,70417.92380863865,35236.34021441307,5.324917024778892,0.9988786035973757,"ABC1 family, putative",19,30.366892899713225,0.0010826636268085436,2.965506453542885
Tb927.10.8850,108525.04131136448,119200.13756691698,96447.55485917146,131277.62401910996,102486.29808526798,125238.88079301346,5.658441047549868,-0.2892514795090463,"A distinct subfamily of CDD/CDA-like deaminases, putative",25,-2.6642142114319336,0.11672633399265173,0.9328311540873512
Tb927.10.8870,122352.68995174933,102614.7824395317,53423.12535360459,171544.34703767646,87887.90765267696,137079.56473860407,5.653149724521153,-0.6412769298793766,"Myosin-like coiled-coil protein, putative",24,-1.0092550128830653,0.4191039250217411,0.3776782718616904
Tb927.10.890,76165.12680840028,55633.17037862282,49290.480292174194,82507.8168948489,62727.80355028724,69070.49363673586,5.420939794942785,-0.13896448767147349,"kinesin, putative",21,-0.33376879345256727,0.7703003651192989,0.11333989628489718
Tb927.10.9000,6032.085141497676,9496.014854479428,13113.587258241505,2414.5127377356002,9572.836199869591,5955.263796107514,4.492148314770282,0.6847810081492087,"hypothetical protein, conserved",2,0.7224484116400127,0.545074606292726,0.26354405023029664
Tb927.10.9010,98433.2304005806,185042.54780917455,208155.12598784978,75320.65222190536,153294.1781942152,130181.60001553995,5.753545951876149,0.2357773562718897,"leucine-rich repeat protein (LRRP), putative",26,0.297899715883905,0.7938765246413608,0.10024704018869776
Tb927.10.9280,16127.545695342591,31447.521308905914,12858.378538733621,34716.68846551489,14492.962117038107,33082.1048872104,4.978409404279474,-1.1906985430039505,"hypothetical protein, conserved",11,-8.041503098219176,0.015114424194364165,1.8206083932412818
Tb927.10.9360,25888.392364660922,23091.832908556535,48753.89844633453,226.3268268829198,37321.14540549773,11659.079867719727,4.991050773894291,1.6785393281121792,"L-2-hydroxyglutarate dehydrogenase, mitochondrial, putative",11,1.587178564620536,0.25338262282299706,0.5962231726840717
Tb927.10.9660,34907.876692053425,24918.471240764033,48200.64530308902,11625.702629728445,41554.260997571226,18272.08693524624,5.077922488042474,1.1853549994425818,"Splicing factor CRN, putative",13,2.476983334618201,0.13157485565974797,0.8808270977401689
Tb927.10.9670,4659.8624932601515,6295.072332119165,6510.860388643745,4444.074436735572,5585.361440951949,5369.573384427369,4.340639793803305,0.05684317383457766,"ADP-ribosylation factor family, putative",1,0.16486804058302304,0.8842049052282653,0.05344708012494346
Tb927.10.970,2488.2101274365564,3010.8020022748733,1034.1613072795008,4464.8508224319285,1761.1857173580286,3737.826412353401,4.041314673312932,-1.0856525210793395,"Tetratricopeptide repeat, putative",0,-1.9224884612189972,0.19447280937848976,0.7111411118826155
Tb927.10.9700,58637.81261035593,52794.187914467395,35101.51000789157,76330.49051693176,46869.66130912375,64562.33921569958,5.348039923087205,-0.4620384815227568,predicted C2 domain protein,20,-1.0630907272393122,0.39912113315229714,0.39889527605351294
Tb927.10.9780,61406.96907568339,46184.40253354206,36771.47577257916,70819.89583664629,49089.22242413127,58502.149185094175,5.332807439738267,-0.2530833112316222,"ATP-dependent DEAD/H RNA helicase, putative",20,-0.540354054339192,0.6430784541066059,0.1917360409060539
Tb927.10.9820,17900.072538524877,34426.88143191564,29035.46305643242,23291.49091400809,23467.76779747865,28859.18617296186,5.019755450213853,-0.2983499940993081,"mitochondrial intermediate peptidase, putative",12,-0.6847193167383071,0.5642212390976391,0.2485505696352924
Tb927.10.9830,35060.88849151955,36223.40584638046,38829.2722611534,32455.022076746616,36945.080376336475,34339.21396156354,5.154023850428434,0.10552525138734471,"Mitochondrial ATP synthase subunit, putative",16,0.9779395759000724,0.43123490502002526,0.36528609373024895
Tb927.10.9970,45837.09971327203,45427.660224631734,45995.36273794349,45269.397199960265,45916.23122560776,45348.528712296,5.261333111435894,0.01794848668857801,"hypothetical protein, conserved",18,5.0729006057188855,0.0367309916844559,1.4349673461640169
Tb927.11.10080,75097.54378381347,54781.8477074813,74755.13511989177,55124.25637140299,74926.33945185262,54953.05203944215,5.414570240873627,0.4472733606179748,"LSU ribosomal protein, mitochondrial, putative",21,82.49351409597035,0.0001469145052806167,3.8329353229821512
Tb927.11.10090,9007.66451799886,16553.772510796876,1107.4741543532161,24453.962874442524,5057.569336176039,20503.8676926197,4.708615261274489,-2.019379975851377,"hypothetical protein, conserved",4,-2.7650428177864192,0.1096918508309721,0.9598256356030608
Tb927.11.10130,49505.74697532954,49839.775372489225,65449.75939034297,33895.76295747578,57477.753182836255,41867.7691649825,5.298178293245124,0.4571636184625598,"hypothetical protein, conserved",19,1.3845856696454055,0.30041779885697184,0.5222743402551713
Tb927.11.10140,13542.413501004423,11738.310548366724,24992.148661137824,288.57538823332976,19267.281081071123,6013.442968300027,4.703819503808485,1.6798898580283983,"hypothetical protein, conserved",4,1.6370472635770497,0.24326846953062053,0.6139141771203336
Tb927.11.10150,164768.41555810135,214265.11314393164,137229.46433740656,241804.0643646265,150998.93994775397,228034.58875427907,5.879707624329213,-0.5947142504442979,"Enoyl-CoA hydratase/isomerase family, putative",27,-3.9560278986415875,0.05835964474250384,1.2338873604872878
Tb927.11.10190,11188.55574552305,10031.087204907068,6786.083234738399,14433.559715691721,8987.319490130725,12232.323460299394,4.627768067691012,-0.44473566711841106,telomerase reverse transcriptase,3,-1.0423980191415552,0.4066733582465657,0.3907542779162683
Tb927.11.10200,26939.57224952975,18215.9516063532,179.0998074158443,44976.4240484671,13559.336028472797,31596.18782741015,4.95574088062114,-1.2204639689905958,"hypothetical protein, conserved",10,-0.9531954449514122,0.4410907009860454,0.3554720978620755
Tb927.11.10210,22765.7559858098,17432.662156290862,39966.524108162615,231.89403393804605,31366.140046986206,8832.278095114454,4.905238959055077,1.8283504974378253,"hypothetical protein, conserved",8,1.8526901216444662,0.20511465554583347,0.6880033079627188
Tb927.11.1030,2771.327651449789,2123.2181520295367,3836.271040843939,1058.2747626353862,3303.799346146864,1590.7464573324614,3.9907423926826824,1.0544221597396701,kinetoplastid kinetochore protein 7,0,2.2748839539742822,0.15073082952747366,0.8217979107622893
Tb927.11.10380,15113.115746043264,13828.079336730207,28767.455034342434,173.7400484310358,21940.28539019285,7000.909692580622,4.7625464563494795,1.6479679898606927,"hypothetical protein, conserved",5,1.5473079494263786,0.261860017572449,0.5819308073144565
Tb927.11.10390,6386.522041707417,9511.944843769497,15424.885611322823,473.5812741540974,10905.70382651512,4992.7630589617975,4.5023852422938875,1.1271725332923643,"hypothetical protein, conserved",2,0.9251852907415752,0.4525404142808582,0.34434262990537867
Tb927.11.10420,33602.144246312455,20866.71950976231,54340.06206810767,128.8016879670806,43971.10315721006,10497.760598864696,5.037178311461921,2.0664741252549685,"DNA-directed RNA polymerase I subunit, putative",12,2.2827004827948816,0.14992044779148514,0.8241391292772641
Tb927.11.10430,86802.00385552896,72859.64146170285,4074.1747405933347,155587.47057663847,45438.08929806115,114223.55601917066,5.504230596037527,-1.3298861295896398,"hypothetical protein, conserved",23,-1.1758720248298389,0.36066288035734284,0.44289855323343036
Tb927.11.10460,15885.443500503616,15916.970659625611,589.8261300652238,31212.588030064006,8237.63481528442,23564.779344844806,4.803490084724727,-1.516330096103009,dna replication complex gins protein psf2,6,-1.4171285238900841,0.2921656038274548,0.5343709141622198
Tb927.11.10480,15814.081364799433,21556.288978912045,25139.71176958853,12230.658574122945,20476.89656719398,16893.473776517494,4.873557397432092,0.27753106266841043,"PQQ-like domain/WD domain, G-beta repeat/Utp21 specific WD40 associated putative domain containing protein, putative",8,0.5434190387482055,0.6413137576561585,0.19292944336661288
Tb927.11.10530,2133.57805251277,3047.799256545684,3827.971946128943,1353.4053629295104,2980.7749993208563,2200.6023097375974,4.0154752145242805,0.4377890324811543,"hypothetical protein, conserved",0,0.651165471475474,0.5817619120622539,0.23525471540704193
Tb927.11.10570,21139.53452694051,20782.728994516045,41712.39753195006,209.8659895064979,31425.966029445284,10496.297492011272,4.9234747192660615,1.5820765782264399,"LSU ribosomal protein, mitochondrial, putative",9,1.438740980990599,0.28684043591414476,0.5423596261683542
Tb927.11.10580,5947.715096052478,7550.148358006821,12926.960758382562,570.9026956767328,9437.337927217519,4060.525526841777,4.431295026118594,1.21671350538513,"COG (conserved oligomeric Golgi) complex component, COG2/Domain of unknown function (DUF3510), putative",1,1.0895104409333196,0.389707382811164,0.4092613666379531
Tb927.11.10600,35098.58184847089,42581.77637582781,59221.69484531578,18458.663378982914,47160.138346893335,30520.21987740536,5.191341215324968,0.6278025947047312,"hypothetical protein, conserved",17,0.9755125045183966,0.4321909938663402,0.3643242873252996
Tb927.11.10650,7124.2594426856385,8108.104194068753,14768.78937335937,463.5742633950213,10946.524408022504,4285.8392287318875,4.483797294584552,1.3528232400923201,Adaptor protein complex AP-3 subunit beta-3,2,1.2322054332541652,0.34307646757492627,0.46460907020629927
Tb927.11.10730,31418.02728866061,42358.28384247812,29663.124817156004,44113.186313982726,30540.576052908305,43235.73507823043,5.168946932059751,-0.5014969433422403,"SWI/SNF-related helicase, putative",16,-10.230577688286441,0.009419534930434287,2.025970539047049
Tb927.11.10740,68810.6688214199,67300.18915508306,103847.73613613886,32263.12184036412,86329.20247877938,49781.655497723594,5.43492276723901,0.7942344525404162,"vacuolar sorting-associated protein-like, putative",21,1.475181588339268,0.2781335107258232,0.5557466823097393
Tb927.11.10860,12270.607141416198,15837.125491713035,27817.246496242336,290.48613688689835,20043.926818829266,8063.805814299967,4.74985580944517,1.3136323729368145,20S-pre-rRNA D-site endonuclease NOB1,5,1.08978212054663,0.3896118952717331,0.4093677921116688
Tb927.11.10870,11345.813738542816,22819.511496683026,33924.32130657293,241.0039286529108,22635.067522557874,11530.257712667968,4.8346155549885035,0.9731348512769817,32 kDa ER-associated protein,7,0.6955540614631625,0.5586603186791442,0.25285217523139863
Tb927.11.10880,107018.77975594715,96570.42123409054,122108.0632676882,81481.1377223495,114563.42151181767,89025.77947822,5.609784733597762,0.3638514179095483,"hypothetical protein, conserved",24,2.393465513908679,0.1390566200632557,0.8568083308666729
Tb927.11.10900,56161.147156802355,74695.66975187701,1898.9131808792674,128957.90372780009,29030.03016884081,101826.78673983854,5.417826347544029,-1.8104991529556884,Component of motile flagella 9,21,-1.897270954328164,0.19823070925923483,0.70282906514477
Tb927.11.11020,5773.439512066541,3956.9618257207085,9208.214012577519,522.1873252097308,7490.82676232203,2239.57457546522,4.289160749107235,1.741900250466776,"hypothetical protein, conserved",1,2.162119248582252,0.16312262399736452,0.7874858010944936
Tb927.11.11050,15732.653969071083,24716.543002346654,473.6760337905199,39975.52093762722,8103.165001430802,32346.031969986936,4.907939899749629,-1.997031318338091,"hypothetical protein, conserved",9,-2.2468471612681715,0.15368769027321078,0.8133609162381229
Tb927.11.11090,45880.80700587976,82690.89384561239,25484.278535847778,103087.42231564438,35682.54277086377,92889.15808062837,5.410175384808191,-1.3802917899724232,Nucleoporin NUP140,21,-3.9664774987271434,0.05807878920794211,1.235982446126672
Tb927.11.11280,52477.51496298662,90049.01861258269,73514.0016119415,69012.5319636278,62995.75828746406,79530.77528810524,5.454925718343653,-0.3362585443279332,"hypothetical protein, conserved",22,-1.1115946158974321,0.38203174935628836,0.4179005428546169
Tb927.11.1130,2365.6142709869137,3378.514028200265,3462.5157664977196,2281.6125326894585,2914.0650187423166,2830.0632804448614,4.060254127282409,0.042198755038356274,"calpain-like cysteine peptidase, putative",0,0.10830179195612757,0.9236426453357384,0.03449602356080854
Tb927.11.11340,12459.743050983518,12195.061627458774,24230.82075293221,423.9839255100832,18345.281901957864,6309.5227764844285,4.6929315619547545,1.5398062782896305,gamma-tubulin complex component 3,4,1.4460132045413683,0.28507587787405986,0.5450395296193399
Tb927.11.11430,29625.88527722321,24159.637258696694,53640.676160839284,144.84637508062238,41633.280719031245,12152.241816888658,5.0316953878937944,1.7765147645398613,"cullin 1, putative",12,1.7361169310328362,0.22467749488052927,0.648440427085498
Tb927.11.11470,28268.272941870873,24529.50436521544,35401.013093839836,17396.764213246468,31834.643017855356,20963.134289230955,5.0236456355541215,0.6027431498511329,kinetoplast ribosomal PPR-repeat containing protein 14,12,2.1555019193057237,0.16389256418659046,0.7854407499437694
Tb927.11.11480,151353.46247403184,196546.26350970956,112132.79558943039,235766.93039431103,131743.1290317311,216156.5969520103,5.842484082348346,-0.7143491458741368,"Trichohyalin, putative",26,-3.043769539438266,0.09310883599091713,1.0310091026920538
Tb927.11.11650,20038.024431097227,39324.689137344,8509.796631935724,50852.916936505506,14273.910531516474,45088.80303692476,5.07454374071232,-1.6593885767067786,"Centrosomal protein of 164 kDa, putative",13,-3.780185442500287,0.06339773696117292,1.1979262443708878
Tb927.11.11980,102614.45619316387,93122.13029520253,195705.68984709747,30.896641268905825,149160.0730201307,46576.51346823572,5.592702005915372,1.679186854169459,cytoskeleton-associated protein 15,24,1.5584180754775907,0.2594617955446534,0.585926580804443
Tb927.11.1210,32656.891004227546,16729.663637096717,347.7337951866879,49038.82084613757,16502.312399707116,32884.24224161715,4.994638725157112,-0.9947282289044129,"Domain of unknown function (DUF4470)/Domain of unknown function (DUF4471), putative",11,-0.7170582386404954,0.5477725788397518,0.2613997120540422
