[Input ID],Gene_desc,unique,Score,Ratio H/L normalized,Intensity,logInt,logRatio,logScore,[SignalP Peptide],[# TM Domains],Log2 H/L,Log10 (Int H*L),Group,Glycosome status 
Tb927.3.5490,Putative intraflagellar transport protein B2,4,16.497,0.89207,1051900,6.02197445511006,-0.16477117320533577,1.2174049744015416,1,0.0,0.17895118699999998,16.27611605,i,red
Tb927.10.10410,"DNA replication licensing factor MCM8, putative",3,9.482999999999999,0.89154,1412600,6.150019201915149,-0.1656285673600852,0.9769457505592422,0,0.0,,,,
Tb927.4.2110,"protein phosphatase 2C, putative",8,46.38,0.8903200000000001,3143700,6.497441095076971,-0.167604130226885,1.6663307443019686,0,0.0,0.681915498,12.58832186,i,red
Tb927.7.5630,"hypothetical protein, conserved",2,11.363,0.8901100000000001,804750,5.905660985357651,-0.16794445920358356,1.0554930066778456,1,0.0,,,,
Tb927.11.11780,"acyl-CoA dehydrogenase, putative",7,23.522,0.8898,3345700,6.5244869963437395,-0.16844699637366264,1.3714742456369282,0,0.0,0.10945993,17.7038176,i,red
Tb927.11.11770,Eukaryotic translation initiation factor 4E-3,7,14.237,0.8894799999999999,3627500,6.5596074211097735,-0.16896592809667663,1.153418485037711,0,0.0,0.029849895,15.84854713,i,red
Tb927.11.6370,"leucine-rich repeat protein (LRRP), putative",3,5.7356,0.8892899999999999,3253800,6.512390854819099,-0.1692741321464542,0.7585788560749898,0,0.0,-0.12425138599999999,13.59086401,i,red
Tb927.7.3170,"Beta-lactamase superfamily domain containing protein, putative",5,13.379000000000001,0.88923,1719300,6.235351663177412,-0.16937147342176861,1.1264236537373384,0,0.0,,,,
Tb927.11.17000,"leucine-rich repeat protein (LRRP), putative",19,127.69,0.8888799999999999,25976000,7.414572275617945,-0.16993942846485666,2.1061568869668394,0,0.0,-0.008011426,18.19745998,i,red
Tb927.6.2440,"Mo25-like, putative",6,45.952,0.8885799999999999,918680,5.9631642617282665,-0.17042642509642802,1.6623044182261875,0,0.0,0.49251978799999996,10.92191432,i,red
Tb927.3.3850,COPII coat assembly protein sec16,3,12.614,0.8885299999999999,510610,5.708089315956465,-0.17050760718652203,1.100852826657301,0,0.0,-0.14060151099999998,12.67183227,i,red
Tb927.5.940,"NADH-dependent fumarate reductase, putative",2,6.5702,0.8877200000000001,1823500,6.2609057676498,-0.1718233938878565,0.8175785898907327,0,1.0,-0.007428161,15.79709412,i,red
Tb11.v5.0713,"retrotransposon hot spot (RHS) protein, putative",2,53.117,0.88705,23363000,7.36852860897939,-0.17291266824263468,1.7252335384940376,0,0.0,,,,
Tb927.8.2240,Tryptophanyl-tRNA synthetase 2,9,60.038999999999994,0.8858299999999999,3632500,6.560205622970059,-0.17489823774278307,1.7784334500919081,0,0.0,0.133564908,13.37520502,i,red
Tb927.7.2410,"Dynamin family, putative",9,54.92,0.88555,2877500,6.45901533230183,-0.17535432803940287,1.7397305285647175,0,0.0,0.608101524,13.43976341,i,red
Tb927.11.16100,"ubiquitin carboxyl-terminal hydrolase, putative",3,6.4987,0.88512,479300,5.680607428991788,-0.17605503328631755,0.812826489059427,0,0.0,,,,
Tb927.10.14950,Zinc finger CCCH domain-containing protein 40,15,122.09,0.8850899999999999,659690000,8.819339900818765,-0.17610393240137276,2.0866800937346244,0,0.0,0.127485992,14.83016435,i,red
Tb927.8.4950,"kinesin, putative",6,12.797,0.8847299999999999,3219600,6.507801918719564,-0.17669085109579727,1.107108169948554,0,0.0,0.117902387,16.00849711,i,red
Tb927.11.9350,"phosphonopyruvate decarboxylase-like protein, putative",3,4.5557,0.8845,975670,5.989302951464523,-0.17706595197162872,0.6585551173749462,0,0.0,,,,
Tb927.10.1140,epsilon tubulin,5,16.773,0.88384,2080200,6.318105092040041,-0.17814287017876093,1.2246107469783354,0,0.0,0.613483703,11.40614531,i,red
Tb927.10.880,thymidine kinase,4,12.343,0.88375,978770,5.990680649447501,-0.1782897849653258,1.0914207289920512,0,0.0,,,,
Tb927.10.1310,"Domain of unknown function (DUF4042), putative",8,29.372,0.88277,2230900,6.348480103487989,-0.1798904928940369,1.467933519535777,0,0.0,,,,
Tb927.11.2470,"metallo-peptidase, Clan MF, Family M17",11,60.511,0.88251,14476000,7.160648574436162,-0.18031546877700566,1.781834330107991,0,0.0,0.087296714,17.42962783,i,red
Tb927.10.10130,mitochondrial RNA binding complex 1 subunit,3,19.14,0.8822200000000001,788810,5.896972407659943,-0.18078962807120222,1.2819419334408249,1,0.0,-0.215764061,14.67765816,i,red
Tb927.8.3300,"hypothetical protein, conserved",6,9.2493,0.88181,2169400,6.336339635820782,-0.18146025722990783,0.966108865967049,1,0.0,,,,
Tb927.11.5300,"Kinesin-13 3, putative",11,126.24,0.8809,7120800,6.852528788028448,-0.1829498415674794,2.101196985865345,0,0.0,0.021664198,16.13656221,i,red
Tb927.8.6580,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",12,60.24100000000001,0.8808299999999999,11686000,7.067665881974249,-0.18306448870741068,1.779892172536556,0,0.0,-0.03042681,17.66441665,i,red
Tb927.8.6640,"Male sterility protein, putative",3,29.128,0.8806,334420,5.524292242540612,-0.183441250612556,1.4643106659258873,0,0.0,3.366685893,17.77570843,iii,green
Tb927.11.4180,"PSP1 C-terminal conserved region, putative",2,9.755,0.8795299999999999,1122100,6.050031562368401,-0.18519530728326744,0.9892272737305369,0,0.0,,,,
Tb927.8.3820,"conserved protein, unknown function",3,23.415,0.87889,1673400,6.223599764649694,-0.18624548285786233,1.3694941621180987,0,0.0,,,,
Tb927.11.16970,"protein phosphatase 4, putative",9,45.931000000000004,0.8783200000000001,27546000,7.440058543149664,-0.18718143951887478,1.6621059008882955,0,0.0,0.044349890999999995,14.84379408,i,red
Tb927.11.2420,"Tubulin-tyrosine ligase family, putative",8,30.713,0.8777200000000001,1900300,6.278822168352688,-0.18816731348327032,1.487322239751821,0,0.0,0.117562069,14.46039189,i,red
Tb927.11.14250,"T-complex protein 1, epsilon subunit, putative",18,90.164,0.87636,34530000,7.538196578349455,-0.19040445848095672,1.9550331703338943,0,0.0,-0.092334697,18.29606492,i,red
Tb927.9.4630,"hypothetical protein, conserved",8,16.393,0.87634,3571300,6.552826333775003,-0.19043738356889997,1.2146584388799184,0,0.0,,,,
Tb927.6.1510,"lysyl-tRNA synthetase, putative",3,7.3895,0.8760700000000001,528330,5.722905271797187,-0.19088194581645862,0.8686150534709739,0,0.0,,,,
Tb927.7.4760,"hypothetical protein, conserved",3,11.509,0.87582,824870,5.91638550887557,-0.19129369970816487,1.0610375900634184,0,1.0,0.21037325199999998,13.56455451,i,red
Tb927.7.5560,"glucosamine-fructose-6-phosphate aminotransferase, putative",13,92.27,0.87572,21517000,7.332781719862915,-0.1914584341752574,1.9650605206111986,0,0.0,0.10532717,16.25783591,i,red
Tb927.8.4770,small GTP-binding protein Rab18,3,3.4217,0.87465,302040,5.480064461595988,-0.19322227140514142,0.5342419297942206,0,0.0,0.06505294,15.93700118,i,red
Tb927.10.13780,glycogen synthase kinase 3,7,43.556999999999995,0.87444,6276800,6.79773829078546,-0.19356869835863438,1.639057959965443,0,0.0,0.13907529400000002,17.00521627,i,red
Tb927.11.6980,"hypothetical protein, conserved",10,19.873,0.87375,4576400,6.660523976930214,-0.19470754439928822,1.2982634325401141,1,0.0,0.045144635999999995,15.65267804,i,red
Tb927.4.4310,Nucleoporin NUP64,12,29.554000000000002,0.87359,8522000,6.930541529864435,-0.19497175309042727,1.4706162689858944,0,0.0,0.11076283099999999,15.86512781,i,red
Tb927.3.4260,"Acyl-coenzyme A thioesterase, putative",8,70.558,0.8734799999999999,4122700,6.6151817332770175,-0.19515342463731158,1.8485462620150053,1,0.0,0.113854645,16.41160875,i,red
Tb927.3.3950,"hypothetical protein, conserved",5,47.97,0.8723,2355200,6.372027792657405,-0.19710370520817375,1.6809697184658972,0,0.0,-0.09061581099999999,11.47795803,i,red
Tb927.5.4500,"ras-like small GTPase, putative",2,7.7257,0.8716700000000001,347100,5.540454613671412,-0.19814603726124383,0.8879378398592571,1,0.0,0.429018199,16.99821768,i,red
Tb927.11.5400,signal recognition particle 54 kDa,6,9.9786,0.86895,436690,5.64017324689147,-0.20265492915648672,0.9990696139401963,0,0.0,0.102468238,15.36083206,i,red
Tb927.9.3400,"endo-beta-N-acetylglucosaminidase, putative",3,7.2713,0.86845,1050300,6.021313365484695,-0.2034853050519151,0.8616120631773283,0,0.0,0.204930792,14.32430049,i,red
Tb927.3.5450,Basal body protein,14,118.13,0.86821,25108000,7.399812119978673,-0.20388405531047765,2.0723602039634885,0,0.0,0.363657079,13.02794082,i,red
Tb927.11.10760,kinesin-D,5,24.739,0.86803,1181300,6.0723602039634885,-0.20418319034744312,1.3933821405938573,0,0.0,-0.023357456000000002,17.547643,i,red
Tb927.7.2570,mitochondrial RNA binding protein 1,8,50.926,0.86787,8580200,6.933497411145216,-0.20444914023763935,1.7069395657078994,0,0.0,-0.5485435679999999,10.60690167,i,red
Tb927.11.5650,"replication factor C, subunit 1, putative",6,13.097000000000001,0.86729,1683500,6.226213120724108,-0.2054136197725295,1.1171718275142668,0,0.0,0.500598124,13.267564499999999,i,red
Tb927.4.3160,"dihydroxyacetone phosphate acyltransferase, putative",5,9.8919,0.86682,3500000,6.544068044350276,-0.2061956539985256,0.9952797173063533,0,0.0,3.7489352460000003,18.132437699999997,iii,green
Tb927.4.3350,"Carnosine N-methyltransferase, putative",2,2.4531,0.86308,803330,5.904893985799675,-0.21243380401836368,0.38971525247176814,0,0.0,,,,
Tb927.11.6720,"mRNA cap guanine-N7 methyltransferase, putative",14,41.238,0.86306,5041200,6.702533927585617,-0.21246723572241888,1.6152975942927035,0,0.0,-0.017044754,14.5259036,i,red
Tb927.8.820,"VID27 cytoplasmic protein, putative",6,32.96,0.86275,2990900,6.475801892745725,-0.21298552622657138,1.5179872030250783,0,0.0,0.057641020999999994,13.57108674,i,red
Tb927.2.2160,"paraflagellar rod component, putative",3,6.4656,0.86269,1080400,6.033584575515413,-0.2130858620278607,0.8106088330985729,0,0.0,0.07228149099999999,16.50841595,i,red
Tb927.11.3440,"hypothetical protein, conserved",6,52.175,0.86134,18739000,7.272746411201189,-0.2153452643622461,1.7174624577374915,0,0.0,,,,
Tb927.4.2890,"hypothetical protein, conserved",14,88.383,0.8609700000000001,4944100,6.694087246265425,-0.21596512626090603,1.9463687388118533,0,0.0,0.29698921100000003,13.86651928,i,red
Tb927.3.1300,"hypothetical protein, conserved",4,8.5534,0.86041,2301900,6.362086452920395,-0.21690380249903965,0.9321387822981203,0,0.0,0.08858265800000001,14.14233647,i,red
Tb927.9.8720,"fructose-1,6-bisphosphatase",9,37.905,0.8602200000000001,39265000,7.594005601788341,-0.21722242074803322,1.578696500975596,0,0.0,4.154812628999999,18.62085838,iii,green
Tb927.8.7020,"peptidase, putative",3,5.8609,0.86013,1333100,6.124862728423056,-0.21737336974538687,0.76796431141426,0,0.0,-0.198030185,13.91304912,i,red
Tb927.4.1500,RNA editing associated helicase 2,6,7.3058,0.85967,857130,5.9330466959032995,-0.21814513359540988,0.8636677790057536,0,0.0,0.051859299000000005,14.67623816,i,red
Tb927.10.11590,"nicotinate phosphoribosyltransferase, putative",3,5.8487,0.85945,1148700,6.06020662106735,-0.21851438403834372,0.7670593454724036,0,0.0,0.21100068600000002,14.21795765,i,red
Tb927.10.4000,"methylglutaconyl-CoA hydratase, mitochondrial precursor, putative",4,10.865,0.85908,2388800,6.37817979038095,-0.21913560935693224,1.0360297306565434,1,0.0,0.09092326099999999,18.03629939,i,red
Tb927.10.2940,"Soluble NSF attachment protein, SNAP, putative",2,1.9257,0.8588100000000001,514700,5.71155416825017,-0.21958910482433383,0.28458863040394033,0,0.0,,,,
Tb927.7.3370,"Intraflagellar transport protein 74, putative",8,17.857,0.8587899999999999,2194200,6.341276210721688,-0.21962270275262827,1.2518084986240468,0,0.0,0.12608718300000002,15.5840397,i,red
Tb927.8.1600,"lysyl-tRNA synthetase, putative",4,5.5503,0.85815,302460,5.480667947821794,-0.22069824979438088,0.7443164578656296,0,0.0,0.17989317100000002,15.23017466,i,red
Tb927.6.2210,"hypothetical protein, conserved",8,34.738,0.85783,1300900,6.114243913688907,-0.22123632415239902,1.5408048108305004,0,0.0,0.010851378,14.334187599999998,i,red
Tb927.3.910,tubulin gamma chain,9,35.801,0.8577299999999999,4820500,6.683092087197129,-0.2214045135532389,1.5538951576052278,0,0.0,0.010941113999999998,13.92712534,i,red
Tb927.11.15040,"Chaperonin HSP60, mitochondrial",11,41.183,0.8576,5176700,6.71405299748722,-0.22162318909167691,1.6147179798728308,0,0.0,-0.025937511,17.17488082,i,red
Tb927.3.3560,"U-box domain containing protein, putative",6,12.872,0.85598,4329000,6.636387585813156,-0.2243510064827875,1.109646031090973,0,0.0,0.09277059,16.64190147,i,red
Tb927.4.3310,"TPR repeat/SET domain containing protein, putative",6,8.874,0.85587,1707000,6.2322335211147335,-0.22453641578233607,0.9481194243805361,0,0.0,,,,
Tb927.2.5800,"sedoheptulose-1,7-bisphosphatase",4,10.974,0.8557600000000001,3485400,6.542252626859872,-0.22472184891299654,1.0403649558600605,0,0.0,3.911973019,18.11900067,iii,green
Tb927.9.9870,"Kinesin-13 6, putative",6,28.048000000000002,0.8556600000000001,1796600,6.254451395345017,-0.22489044517137036,1.4479018987497196,0,0.0,0.078500572,15.85881466,i,red
Tb927.9.2270,"hypothetical protein, conserved",3,4.8487,0.85529,599210,5.777579052536169,-0.22551442269666358,0.6856253141680909,0,0.0,0.061054652,15.96889978,i,red
Tb927.4.1800,"ribosomal protein L3, mitochondrial, putative",8,23.651,0.85483,1591800,6.201888500365973,-0.22629055505557946,1.373849508088649,0,0.0,,,,
Tb927.7.4900,5'-3' exoribonuclease A,16,63.138000000000005,0.85288,5761200,6.76051295201679,-0.22958532589191546,1.8002908207820356,0,0.0,0.177216536,16.65604249,i,red
Tb927.3.1910,"Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative",5,25.658,0.85254,5100200,6.707587206920154,-0.23016056990265882,1.4092228007990233,0,0.0,,,,
Tb927.8.6800,"hypothetical protein, conserved",7,62.17100000000001,0.85188,4433100,6.646707528041576,-0.23127787523183646,1.7935878529076306,0,0.0,,,,
Tb927.10.5810,"The ARF-like 2 binding protein BART, putative",6,33.525,0.8518600000000001,564040,5.751309903918244,-0.23131174648075822,1.5253687865236365,0,0.0,0.13024640099999998,15.62220149,i,red
Tb927.10.13800,"hypothetical protein, conserved",12,117.74,0.8518,8371000,6.922777341928798,-0.2314133649991119,2.0709240314761503,0,0.0,0.054283922000000005,13.98973547,i,red
Tb927.11.7680,"hypothetical protein, conserved",5,15.520999999999999,0.8517600000000001,2309100,6.363442741279142,-0.23148111465471083,1.1909196989125728,0,0.0,,,,
Tb927.8.1950,"hypothetical protein, conserved",17,91.815,0.8514700000000001,40887000,7.611585246253951,-0.23197239482932117,1.9629136385548687,0,0.0,0.290450123,14.29559677,i,red
Tb927.9.3800,kinetoplastid kinetochore protein 18,2,4.2418,0.85146,348560,5.542277546927697,-0.23198933850922482,0.6275501877675213,0,0.0,0.865047789,11.06645909,i,red
Tb927.8.7050,"mu-adaptin 4, putative",2,3.6494,0.8512799999999999,284400,5.453929592057729,-0.23229435878046698,0.562221467714351,0,0.0,,,,
Tb927.4.1080,"V-type ATPase, A subunit, putative",3,9.2491,0.8512,994540,5.997622254961639,-0.23242994404825987,0.9660994750038973,0,0.0,-0.524369381,16.32952118,i,red
Tb927.11.2530,"Mitochondrial SSU ribosomal protein, putative",2,4.223,0.84972,1587500,6.2007137339640135,-0.2349405726485106,0.6256210814249077,0,0.0,,,,
Tb927.10.10970,"heat shock protein, putative",19,115.3,0.8493700000000001,26941000,7.430413711892598,-0.23553494171836936,2.061829307294699,0,0.0,,,,
Tb927.10.10390,trypanothione reductase,8,21.895,0.84935,13590000,7.133219456732494,-0.23556891306246272,1.3403449495281443,0,0.0,2.777727748,15.95798084,iii,green
Tb927.2.4460,Kinetoplast ribosomal PPR-repeat containing protein 21,5,13.165,0.8485799999999999,1025800,6.011062694729735,-0.23687741842798138,1.119420863442087,0,0.0,,,,
Tb927.8.5290,"WW domain containing protein, putative",5,12.947000000000001,0.8473700000000001,1052000,6.0220157398177205,-0.23893604196720633,1.1121691480016598,0,0.0,0.179857808,10.08846017,i,red
Tb927.11.1980,"zinc finger protein family member, putative",12,56.443000000000005,0.8461700000000001,10694000,7.029140179764322,-0.24098055740682423,1.7516100888672206,0,0.0,0.021597476,16.59267866,i,red
Tb11.v5.1020,"retrotransposon hot spot (RHS) protein, putative",2,10.101,0.8459700000000001,2614300,6.4173554229035785,-0.24132159184785318,1.004364371107751,0,0.0,,,,
Tb927.10.660,"2-oxoisovalerate dehydrogenase alpha subunit, putative",10,58.309,0.84457,5182300,6.714522550404601,-0.24371109285814946,1.7657355933297056,0,0.0,-0.020208961,15.02874251,i,red
Tb927.11.12480,Kinetochore interacting phosphatase 7,5,25.237,0.8443799999999999,2716000,6.433929765608464,-0.24403568749851823,1.4020377277162517,0,0.0,-0.004521478,14.380281699999998,i,red
Tb927.11.4780,"pyruvate dehydrogenase (lipoamide) kinase, putative",2,3.674,0.84424,322580,5.508637437575895,-0.24427490923720085,0.5651391519697895,0,0.0,-0.10925272300000001,12.71733434,i,red
Tb927.8.1060,"malonyl-CoA decarboxylase, mitochondrial precursor, putative",2,2.6295,0.84334,328570,5.516627907762353,-0.24581371114276787,0.4198731751494762,0,0.0,,,,
Tb927.5.1910,"hypothetical protein, conserved",2,10.044,0.84285,394510,5.596058016138028,-0.24665219386409165,1.0019067040408849,0,0.0,,,,
Tb927.11.11940,"protein phosphatase 2A, putative",2,18.4,0.8424,711300,5.8520528086978505,-0.24742265852373244,1.2648178230095364,0,0.0,0.198745582,13.49823262,i,red
Tb927.10.11230,"Ras-induced vulval development antagonist, putative",2,4.6929,0.84214,121850,5.085825533520743,-0.24786800350053295,0.6714413000230847,0,0.0,,,,
Tb927.7.2390,Tripartite attachment complex protein 102,9,25.121,0.83865,2178600,6.338177499296536,-0.2538592491990312,1.400036923514113,0,0.0,0.14511612699999998,15.81790574,i,red
Tb927.9.14430,Casein kinase II,6,11.235,0.8385600000000001,1405300,6.147769046260147,-0.25401408079889587,1.0505730767551478,0,0.0,0.127501219,12.35695112,i,red
Tb927.6.2740,pyridoxal kinase,4,12.357000000000001,0.8382299999999999,1121100,6.0496443525693,-0.25458193887252495,1.09191304667608,0,0.0,0.323927212,15.74493844,i,red
Tb927.10.12850,ttaggg binding factor,4,10.915,0.83729,1121300,6.049721822152435,-0.25620070018926666,1.038023740045158,0,0.0,0.16620125300000002,12.3963705,i,red
Tb927.3.4380,"Tob55, putative",6,54.217,0.8358899999999999,2169200,6.336299595763418,-0.25861499336585747,1.7341354830067057,0,0.0,,,,
Tb927.11.13050,calmodulin,3,64.916,0.83442,1132100,6.053884790394692,-0.2611543570260653,1.812351751581685,0,0.0,,,,
Tb927.7.7410,"oxidoreductase, putative",11,55.751000000000005,0.83399,12117000,7.08339510788965,-0.26189800982282163,1.7462526616858831,0,0.0,0.159819233,15.13473569,i,red
Tb927.7.1370,"spliced leader RNA PSE-promoter transcription factor, putative",4,14.040999999999999,0.8337100000000001,1384100,6.141167468646232,-0.26238245500510204,1.1473980393476546,0,0.0,,,,
Tb927.10.4890,"zinc-finger of a C2HC-type, putative",2,4.7099,0.83329,616190,5.789714645976931,-0.26310942792651143,0.6730116863413736,0,0.0,0.197352395,15.30396105,i,red
Tb927.3.3900,"carnitine O-palmitoyltransferase II, putative",7,16.304000000000002,0.8323299999999999,1978100,6.296248242948933,-0.2647724571800201,1.2122941666623512,0,0.0,0.26421007,15.87551352,i,red
Tb927.5.930,NADH-dependent fumarate reductase,3,17.128,0.8318200000000001,3752500,6.574320700915308,-0.26565672181227995,1.233706654286382,0,0.0,4.062044343999999,18.96616082,iii,green
Tb927.8.3170,"hypothetical protein, conserved",9,19.369,0.83055,4383100,6.641781379153335,-0.2678610722978973,1.2871071991552088,0,0.0,,,,
Tb927.7.3290,"WD domain, G-beta repeat, putative",4,8.5128,0.8302299999999999,1098000,6.040602340114073,-0.2684170308460467,0.9300724301835488,0,0.0,,,,
Tb927.10.9040,"hypothetical protein, conserved",2,9.6535,0.82868,592970,5.7730327217554365,-0.2711129914034139,0.9846848009189285,0,0.0,,,,
Tb927.11.14380,kinetoplast polyadenylation/uridylation factor 2,4,49.396,0.8285600000000001,630770,5.799871029703974,-0.2713219211965749,1.6936917819547703,0,0.0,-0.073484341,12.76210591,i,red
Tb927.9.6560,"NAK family pseudokinase, putative",3,16.07,0.82786,1359600,6.1334111559110225,-0.27254128173163317,1.2060158767633447,0,0.0,0.086784706,13.71027006,i,red
Tb927.11.620,Regulatory-associated protein of TOR1,6,7.1786,0.8278399999999999,1799900,6.255248376961857,-0.2725761357520709,0.8560397546100812,1,0.0,0.15670503800000002,12.10098592,i,red
Tb927.6.3600,"hypothetical protein, conserved",6,35.615,0.82675,1624100,6.210612766352898,-0.27447695447097226,1.551632948680588,0,0.0,0.226847222,11.60741183,i,red
Tb927.3.1240,serine/threonine-protein phosphatase,11,97.009,0.82631,13716000,7.137227476442907,-0.275244967529158,1.9868120277612882,0,0.0,0.062549698,14.99602865,i,red
Tb927.11.15370,"Importin subunit beta-4, putative",6,21.563000000000002,0.8262,5112100,6.708599340655707,-0.275437034693329,1.3337091828972725,0,0.0,0.014554893999999999,16.88503986,i,red
Tb927.9.2730,"hypothetical protein, conserved",7,23.895,0.8259299999999999,3769900,6.576329830305478,-0.2759085807151408,1.3783070348568127,0,0.0,0.053667449000000006,13.21555964,i,red
Tb927.4.1250,"peroxisome biogenesis factor 1, putative",6,14.474,0.8245399999999999,4792800,6.680589306582308,-0.27833861165293367,1.1605885682900348,0,0.0,1.807595495,15.65108163,ii,gray
Tb927.8.4140,"hypothetical protein, conserved",2,11.905999999999999,0.82447,264260,5.422031430653622,-0.2784610956317121,1.0757658782157344,0,0.0,,,,
Tb927.7.5750,"hypothetical protein, conserved",2,12.546,0.82435,820640,5.914152681721679,-0.2786710923629652,1.0985052832013156,0,0.0,,,,
Tb927.10.1490,"Temperature dependent protein affecting M2 dsRNA replication, putative",2,3.5928,0.8238700000000001,1933300,6.286299250942829,-0.2795113850899114,0.5554330420546584,0,0.0,0.17424576,15.38875584,i,red
Tb927.8.2050,GDP-mannose pyrophosphorylase,3,5.6174,0.8234100000000001,976190,5.989534354470816,-0.2803171251414619,0.7495353499234317,0,0.0,,13.75821137,i,red
Tb927.6.2840,"Serine/threonine-protein kinase RIO2, putative",24,208.29,0.8231299999999999,1021300000,9.009153331907708,-0.2808077960214199,2.3186684199762158,0,0.0,-0.20736881100000001,14.55672357,i,red
Tb927.8.3100,"coronin, putative",4,61.625,0.8210700000000001,2632800,6.420417869286317,-0.2844228712425453,1.7897569322852864,0,0.0,,,,
Tb927.4.4610,"hypothetical protein, conserved",2,3.3127,0.81898,585410,5.767460136799047,-0.28809987409938115,0.5201821077069264,0,0.0,,,,
Tb927.3.4390,"dihydrolipoamide dehydrogenase, putative",3,5.4822,0.81723,226260,5.354607782789264,-0.2911859294153281,0.7389548752954134,0,0.0,-0.092646701,14.04953324,i,red
Tb927.5.1130,"hypothetical protein, conserved",2,6.6339999999999995,0.81701,351510,5.545937684641882,-0.29157435817843863,0.8217754671834635,0,3.0,0.382026281,13.76000326,i,red
Tb927.11.5780,"DNA-directed RNA polymerase, mitochondrial",5,11.165,0.8164100000000001,1150600,6.060924369689481,-0.2926342412011342,1.0478587274074567,0,0.0,,,,
Tb927.5.3800,"glutamine hydrolysing (not ammonia-dependent) carbomoyl phosphate synthase, putative",49,202.47,0.81625,164080000,8.21505564736031,-0.29291700822829386,2.3063606828610514,0,0.0,0.08443933199999999,18.65645254,i,red
Tb927.10.15850,peroxin 12,6,40.713,0.8155,1901100,6.279004961844902,-0.2942432179502027,1.6097331052151167,0,0.0,4.720902873,18.05792382,iii,green
Tb927.8.5250,"delta-coat protein, putative",7,29.169,0.81496,1302600,6.114811073838064,-0.2951988443998732,1.4649215404715348,0,0.0,0.073329981,16.24133066,i,red
Tb927.6.820,"pumilio RNA binding protein, putative",15,54.571999999999996,0.81355,16377000,7.214234349025624,-0.29769707961607084,1.7369698704598406,0,0.0,,,,
Tb927.11.5590,"hypothetical protein, conserved",3,10.677999999999999,0.81253,532200,5.72607487021537,-0.29950701410233527,1.02848991652189,0,0.0,-0.366392096,13.51093715,i,red
Tb927.3.1940,"TLP18.3, Psb32 and MOLO-1 founding proteins of phosphatase, putative",2,2.0743,0.81193,566830,5.7534528276192995,-0.30057274310015164,0.31687156734834704,0,1.0,0.727704032,12.46666053,i,red
Tb927.10.15360,"hypothetical protein, conserved",12,44.141000000000005,0.81108,8097800,6.908367046331012,-0.3020838747590714,1.6448421677373368,1,0.0,0.604777612,17.02207063,i,red
Tb927.4.4940,"hypothetical protein, conserved",7,35.235,0.8107300000000001,7323800,6.864736475978874,-0.30270656579211475,1.5469742758332872,0,0.0,0.23878686,11.03780326,i,red
Tb927.8.6650,"RNA-binding protein, putative",10,13.355,0.8103199999999999,10615000,7.025919998502018,-0.30343634584748314,1.1256438923573917,0,0.0,0.21497324399999998,12.45562012,i,red
Tb927.11.6780,"regulator of chromatin condensation, putative",4,6.942,0.81018,2385400,6.377561214917793,-0.3036856236089479,0.8414846093353932,0,0.0,0.068518556,14.23797829,i,red
Tb927.9.13470,"hypothetical protein, conserved",3,7.061,0.80987,1113800,6.04680721355374,-0.3042377491212892,0.8488662114947794,0,0.0,,,,
Tb927.7.6760,"hypothetical protein, conserved",12,163.46,0.80961,9759800,6.98944091809842,-0.30470098511537835,2.2134114945827816,1,2.0,,,,
Tb927.8.2030,"hypothetical protein, conserved",8,43.688,0.8095100000000001,1784200,6.251443535033363,-0.3048791924184471,1.640362163527487,0,0.0,0.042872915,15.5254161,i,red
Tb927.7.1220,"hypothetical protein, conserved",11,27.678,0.80807,5298700,6.724169331472659,-0.3074478213674627,1.4421347049919104,0,0.0,0.42857122200000003,13.32918326,i,red
Tb927.4.2410,"Glycosyl hydrolase family 65 central catalytic domain/Haloacid dehalogenase-like hydrolase, putative",8,44.06,0.80766,3356000,6.5258219521566625,-0.3081800043181542,1.6440444928147488,0,0.0,,,,
Tb927.11.1420,"hypothetical protein, conserved",6,29.359,0.8075600000000001,1523100,6.182728418124268,-0.3083586419084183,1.4677412589457328,0,0.0,0.034218478,14.99582793,i,red
Tb927.5.590,"protein phosphatase 1, regulatory subunit, putative",4,6.2645,0.80723,663780,5.822024162775068,-0.3089483029418915,0.7968864135733442,0,0.0,0.260025656,10.87888164,i,red
Tb927.3.4550,"hypothetical protein, conserved",10,33.931,0.8071699999999999,3652800,6.56262589414616,-0.3090555399370517,1.5305966591759803,0,0.0,,,,
Tb927.10.8190,"T-complex protein 1, theta subunit, putative",13,36.986,0.8063,13564000,7.132387781106049,-0.3106113727783402,1.568037365328336,0,0.0,-0.156241414,18.97282424,i,red
Tb927.11.290,"phosphatase and tensin homologue, putative",2,3.6035,0.8062699999999999,260380,5.415607622664147,-0.31066505212402046,0.556724526395461,0,0.0,0.642882318,14.77906108,i,red
Tb927.4.1140,"phosphatidylinositol 4-kinase, putative",5,14.165,0.80393,1072200,6.030275802889288,-0.3148582067286678,1.151216578856456,1,0.0,,,,
Tb927.10.6970,"serine peptidase, Clan SC, Family S9B",8,80.0,0.80328,3801100,6.579909295248173,-0.31602513802912596,1.9030899869919435,0,0.0,,,,
Tb927.10.7990,"replication factor C subunit 3, putative",6,22.811999999999998,0.80287,417480,5.6206356747952135,-0.31676168813915606,1.3581633629130678,0,0.0,0.6839440809999999,12.78974423,i,red
